p,lambda,alpha,K_structure,solver,starting_point,tolerance,time_median,f_end
50,0.2,0.5,hub_09,pcglasso,C,1.2328467394420646e-7,0.12150000000001171,42.32745338201902
50,0.2,0.5,hub_09,pcglasso,C,4.328761281083054e-7,0.1284999999999883,42.32745338242171
50,0.2,0.5,hub_09,pcglasso,C,1.5199110829529328e-6,0.12699999999999534,42.32745338242171
50,0.2,0.5,hub_09,pcglasso,C,5.336699231206308e-6,0.11700000000000443,42.32745338773232
50,0.2,0.5,hub_09,pcglasso,C,1.873817422860384e-5,0.10200000000000387,42.32745394390475
50,0.2,0.5,hub_09,pcglasso,C,6.579332246575681e-5,0.07749999999998636,42.32745471198175
50,0.2,0.5,hub_09,pcglasso,C,2.310129700083161e-4,0.02750000000000341,42.54758996883959
50,0.2,0.5,hub_09,pcglasso,C,8.11130830789687e-4,0.026499999999998636,42.53514521361568
50,0.2,0.5,hub_09,pcglasso,C,0.002848035868435802,0.00549999999999784,64.28757900044839
50,0.2,0.5,hub_09,pcglasso,C,0.010000000000000004,0.006500000000002615,65.36243489146939
50,0.2,0.5,hub_09,pcglasso,I,9.999999999999982e-9,0.019499999999993634,42.32745338198407
50,0.2,0.5,hub_09,pcglasso,I,3.5111917342151263e-8,0.025500000000008072,42.32745338198407
50,0.2,0.5,hub_09,pcglasso,I,1.2328467394420646e-7,0.02049999999999841,42.32745338198517
50,0.2,0.5,hub_09,pcglasso,I,4.328761281083054e-7,0.017499999999998295,42.3274533820175
50,0.2,0.5,hub_09,pcglasso,I,1.5199110829529328e-6,0.01849999999998886,42.3274533820175
50,0.2,0.5,hub_09,pcglasso,I,5.336699231206308e-6,0.015999999999991132,42.32745338305124
50,0.2,0.5,hub_09,pcglasso,I,1.873817422860384e-5,0.013500000000007617,42.327453429904146
50,0.2,0.5,hub_09,pcglasso,I,6.579332246575681e-5,0.01300000000001944,42.327453580961965
50,0.2,0.5,hub_09,pcglasso,I,2.310129700083161e-4,0.008500000000012164,42.32747741652187
50,0.2,0.5,hub_09,pcglasso,I,8.11130830789687e-4,0.00549999999999784,42.327772958102656
50,0.2,0.5,hub_09,pcglasso,I,0.002848035868435802,0.00549999999999784,42.33072731554741
50,0.2,0.5,hub_09,pcglasso,I,0.010000000000000004,0.001999999999995339,42.95394587019234
50,0.2,0.5,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,0.011499999999998067,42.32745338202823
50,0.2,0.5,hub_09,pcglassoFast_Dual,C,3.5111917342151263e-8,0.010500000000007503,42.32745338202823
50,0.2,0.5,hub_09,pcglassoFast_Dual,C,1.2328467394420646e-7,0.01099999999999568,42.327453384021936
50,0.2,0.5,hub_09,pcglassoFast_Dual,C,4.328761281083054e-7,0.010499999999993292,42.327453384021936
50,0.2,0.5,hub_09,pcglassoFast_Dual,C,1.5199110829529328e-6,0.011499999999998067,42.327453384021936
50,0.2,0.5,hub_09,pcglassoFast_Dual,C,5.336699231206308e-6,0.012499999999988631,42.32745348191887
50,0.2,0.5,hub_09,pcglassoFast_Dual,C,1.873817422860384e-5,0.015499999999988745,42.32745348191887
50,0.2,0.5,hub_09,pcglassoFast_Dual,C,6.579332246575681e-5,0.01099999999999568,42.32745348191887
50,0.2,0.5,hub_09,pcglassoFast_Dual,C,2.310129700083161e-4,0.010000000000019327,42.32745861094307
50,0.2,0.5,hub_09,pcglassoFast_Dual,C,8.11130830789687e-4,0.009500000000002728,42.32745861094307
50,0.2,0.5,hub_09,pcglassoFast_Dual,C,0.002848035868435802,0.009499999999988518,42.32745861094307
50,0.2,0.5,hub_09,pcglassoFast_Dual,C,0.010000000000000004,0.21349999999999625,42.32763455657376
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,0.0049999999999954525,42.32745338200484
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,3.5111917342151263e-8,0.004499999999993065,42.32745338200484
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,1.2328467394420646e-7,0.004500000000021487,42.32745338297546
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,4.328761281083054e-7,0.0049999999999954525,42.32745338297546
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,1.5199110829529328e-6,0.004499999999993065,42.32745338297546
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,0.004499999999993065,42.327453430390655
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,1.873817422860384e-5,0.003500000000002501,42.327453430390655
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,6.579332246575681e-5,0.003500000000002501,42.327453430390655
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,2.310129700083161e-4,0.003500000000002501,42.32745589876021
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,0.0024999999999977263,42.32745589876021
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,0.002848035868435802,0.002999999999985903,42.32745589876021
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,0.010000000000000004,0.0024999999999835154,42.32745589876021
50,0.2,0.5,hub_09,pcglassoFast_Primal,C,9.999999999999982e-9,0.022499999999993747,42.32745338205282
50,0.2,0.5,hub_09,pcglassoFast_Primal,C,3.5111917342151263e-8,0.022499999999993747,42.32745338205282
50,0.2,0.5,hub_09,pcglassoFast_Primal,C,1.2328467394420646e-7,0.026999999999986812,42.32745338205282
50,0.2,0.5,hub_09,pcglassoFast_Primal,C,4.328761281083054e-7,0.02400000000000091,42.32745338512118
50,0.2,0.5,hub_09,pcglassoFast_Primal,C,1.5199110829529328e-6,0.028500000000008185,42.32745338512118
50,0.2,0.5,hub_09,pcglassoFast_Primal,C,5.336699231206308e-6,0.02049999999999841,42.32745338512118
50,0.2,0.5,hub_09,pcglassoFast_Primal,C,1.873817422860384e-5,0.021499999999988972,42.327453534249514
50,0.2,0.5,hub_09,pcglassoFast_Primal,C,6.579332246575681e-5,0.01999999999999602,42.327453534249514
50,0.2,0.5,hub_09,pcglassoFast_Primal,C,2.310129700083161e-4,0.01999999999999602,42.327453534249514
50,0.2,0.5,hub_09,pcglassoFast_Primal,C,8.11130830789687e-4,0.02049999999999841,42.327461314352526
50,0.2,0.5,hub_09,pcglassoFast_Primal,C,0.002848035868435802,0.018999999999991246,42.327461314352526
50,0.2,0.5,hub_09,pcglassoFast_Primal,C,0.010000000000000004,0.01650000000000773,42.32772124242293
50,0.2,0.5,hub_09,pcglassoFast_Primal,I,9.999999999999982e-9,0.008499999999997954,42.327453382005466
50,0.2,0.5,hub_09,pcglassoFast_Primal,I,3.5111917342151263e-8,0.009000000000000341,42.327453382005466
50,0.2,0.5,hub_09,pcglassoFast_Primal,I,1.2328467394420646e-7,0.006499999999988404,42.327453382995266
50,0.2,0.5,hub_09,pcglassoFast_Primal,I,4.328761281083054e-7,0.006499999999988404,42.327453382995266
50,0.2,0.5,hub_09,pcglassoFast_Primal,I,1.5199110829529328e-6,0.007000000000005002,42.327453382995266
50,0.2,0.5,hub_09,pcglassoFast_Primal,I,5.336699231206308e-6,0.00549999999999784,42.327453430914545
50,0.2,0.5,hub_09,pcglassoFast_Primal,I,1.873817422860384e-5,0.00549999999999784,42.327453430914545
50,0.2,0.5,hub_09,pcglassoFast_Primal,I,6.579332246575681e-5,0.006000000000000227,42.327453430914545
50,0.2,0.5,hub_09,pcglassoFast_Primal,I,2.310129700083161e-4,0.003500000000002501,42.327455906363696
50,0.2,0.5,hub_09,pcglassoFast_Primal,I,8.11130830789687e-4,0.0040000000000048885,42.327455906363696
50,0.2,0.5,hub_09,pcglassoFast_Primal,I,0.002848035868435802,0.004499999999993065,42.327455906363696
50,0.2,0.5,hub_09,pcglassoFast_Primal,I,0.010000000000000004,0.003999999999990678,42.327455906363696
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,9.999999999999982e-9,0.02599999999999625,42.32745338205161
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,3.5111917342151263e-8,0.16200000000000614,42.32745338205161
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,1.2328467394420646e-7,0.026499999999998636,42.32745338205161
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,4.328761281083054e-7,0.20999999999999375,42.32745338506582
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,1.5199110829529328e-6,0.022999999999996135,42.32745338506582
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,5.336699231206308e-6,0.025000000000005684,42.32745338506582
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,1.873817422860384e-5,0.02200000000000557,42.32745353156323
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,6.579332246575681e-5,0.02199999999999136,42.32745353156323
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,2.310129700083161e-4,0.023499999999998522,42.32745353156323
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,8.11130830789687e-4,0.1950000000000074,42.327461172734004
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,0.002848035868435802,0.02050000000001262,42.327461172734004
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,0.010000000000000004,0.021000000000000796,42.32771662638967
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,9.999999999999982e-9,0.008500000000012164,42.32745338200546
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,3.5111917342151263e-8,0.009000000000000341,42.32745338200546
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,1.2328467394420646e-7,0.007499999999993179,42.327453382995266
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,4.328761281083054e-7,0.008499999999983743,42.327453382995266
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,1.5199110829529328e-6,0.007999999999995566,42.327453382995266
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,5.336699231206308e-6,0.006000000000000227,42.32745343091455
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,1.873817422860384e-5,0.006500000000002615,42.32745343091455
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,6.579332246575681e-5,0.005500000000012051,42.32745343091455
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,2.310129700083161e-4,0.0040000000000048885,42.3274559063637
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,8.11130830789687e-4,0.004499999999993065,42.3274559063637
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,0.002848035868435802,0.004499999999993065,42.3274559063637
50,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,0.010000000000000004,0.0040000000000048885,42.3274559063637
50,0.2,0.5,hub_1,pcglasso,C,9.999999999999982e-9,0.1484999999999559,28.913686824952663
50,0.2,0.5,hub_1,pcglasso,C,3.5111917342151263e-8,0.13700000000000045,28.913686899264405
50,0.2,0.5,hub_1,pcglasso,C,1.2328467394420646e-7,0.1209999999999809,28.913687655875297
50,0.2,0.5,hub_1,pcglasso,C,4.328761281083054e-7,0.10700000000002774,28.913698147987127
50,0.2,0.5,hub_1,pcglasso,C,1.5199110829529328e-6,0.10149999999998727,28.913977915653454
50,0.2,0.5,hub_1,pcglasso,C,5.336699231206308e-6,0.10000000000002274,28.914285163844845
50,0.2,0.5,hub_1,pcglasso,C,1.873817422860384e-5,0.08249999999998181,28.915772261306557
50,0.2,0.5,hub_1,pcglasso,C,6.579332246575681e-5,0.06900000000001683,28.920721660520243
50,0.2,0.5,hub_1,pcglasso,C,2.310129700083161e-4,0.06500000000005457,29.008091136504227
50,0.2,0.5,hub_1,pcglasso,C,8.11130830789687e-4,0.08400000000006003,34.175877438274924
50,0.2,0.5,hub_1,pcglasso,C,0.002848035868435802,0.01949999999993679,87.73879836608278
50,0.2,0.5,hub_1,pcglasso,C,0.010000000000000004,0.019499999999993634,87.73879836608278
50,0.2,0.5,hub_1,pcglasso,I,9.999999999999982e-9,0.1540000000000532,28.913686822490035
50,0.2,0.5,hub_1,pcglasso,I,3.5111917342151263e-8,0.14250000000004093,28.9136868416671
50,0.2,0.5,hub_1,pcglasso,I,1.2328467394420646e-7,0.13900000000001,28.913687090665594
50,0.2,0.5,hub_1,pcglasso,I,4.328761281083054e-7,0.13049999999998363,28.913689161241926
50,0.2,0.5,hub_1,pcglasso,I,1.5199110829529328e-6,0.21100000000001273,28.913718751702827
50,0.2,0.5,hub_1,pcglasso,I,5.336699231206308e-6,0.11549999999999727,28.91393378926618
50,0.2,0.5,hub_1,pcglasso,I,1.873817422860384e-5,0.08300000000002683,28.915281054958392
50,0.2,0.5,hub_1,pcglasso,I,6.579332246575681e-5,0.05750000000000455,28.987601085838158
50,0.2,0.5,hub_1,pcglasso,I,2.310129700083161e-4,0.050499999999999545,28.934405853554868
50,0.2,0.5,hub_1,pcglasso,I,8.11130830789687e-4,0.006999999999948159,34.36615225380416
50,0.2,0.5,hub_1,pcglasso,I,0.002848035868435802,0.006000000000028649,34.22247370368064
50,0.2,0.5,hub_1,pcglasso,I,0.010000000000000004,0.010499999999979082,34.690178308580315
50,0.2,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,0.08199999999999363,28.913686820246053
50,0.2,0.5,hub_1,pcglassoFast_Dual,C,3.5111917342151263e-8,0.07599999999996498,28.913686826514404
50,0.2,0.5,hub_1,pcglassoFast_Dual,C,1.2328467394420646e-7,0.07100000000002638,28.913686849322133
50,0.2,0.5,hub_1,pcglassoFast_Dual,C,4.328761281083054e-7,0.06999999999999318,28.913686887122893
50,0.2,0.5,hub_1,pcglassoFast_Dual,C,1.5199110829529328e-6,0.06150000000002365,28.91368708176598
50,0.2,0.5,hub_1,pcglassoFast_Dual,C,5.336699231206308e-6,0.057999999999992724,28.913687752823616
50,0.2,0.5,hub_1,pcglassoFast_Dual,C,1.873817422860384e-5,0.05099999999998772,28.913701665402034
50,0.2,0.5,hub_1,pcglassoFast_Dual,C,6.579332246575681e-5,0.10750000000001592,28.913704122958926
50,0.2,0.5,hub_1,pcglassoFast_Dual,C,2.310129700083161e-4,0.052500000000009095,28.91371074242084
50,0.2,0.5,hub_1,pcglassoFast_Dual,C,8.11130830789687e-4,0.04050000000000864,28.915090997789935
50,0.2,0.5,hub_1,pcglassoFast_Dual,C,0.002848035868435802,0.03699999999997772,28.916856459987713
50,0.2,0.5,hub_1,pcglassoFast_Dual,C,0.010000000000000004,0.036500000000046384,28.917720224928544
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,9.999999999999982e-9,0.07449999999994361,28.913686819746253
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,3.5111917342151263e-8,0.06850000000002865,28.913686821247143
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,1.2328467394420646e-7,0.06349999999997635,28.913686837000046
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,4.328761281083054e-7,0.05600000000004002,28.913686955079427
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,1.5199110829529328e-6,0.05649999999997135,28.91368736712156
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,5.336699231206308e-6,0.04250000000001819,28.91369290324474
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,1.873817422860384e-5,0.048499999999989996,28.91369290324474
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,6.579332246575681e-5,0.04599999999999227,28.91369530474431
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,2.310129700083161e-4,0.0404999999999518,28.91380998986156
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,0.03200000000003911,28.91414359001136
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,0.002848035868435802,0.03000000000002956,28.91440801668227
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,0.010000000000000004,0.027500000000031832,28.921215280931737
50,0.2,0.5,hub_1,pcglassoFast_Primal,C,9.999999999999982e-9,0.24500000000000455,28.913686939237266
50,0.2,0.5,hub_1,pcglassoFast_Primal,C,3.5111917342151263e-8,0.2249999999999659,28.913687316034565
50,0.2,0.5,hub_1,pcglassoFast_Primal,C,1.2328467394420646e-7,0.2074999999999818,28.913688742205636
50,0.2,0.5,hub_1,pcglassoFast_Primal,C,4.328761281083054e-7,0.1775000000000091,28.913694315669087
50,0.2,0.5,hub_1,pcglassoFast_Primal,C,1.5199110829529328e-6,0.16199999999997772,28.91368971813151
50,0.2,0.5,hub_1,pcglassoFast_Primal,C,5.336699231206308e-6,0.14050000000003138,28.91370428562239
50,0.2,0.5,hub_1,pcglassoFast_Primal,C,1.873817422860384e-5,0.11800000000005184,28.913736615510928
50,0.2,0.5,hub_1,pcglassoFast_Primal,C,6.579332246575681e-5,0.09449999999998226,28.91396481197059
50,0.2,0.5,hub_1,pcglassoFast_Primal,C,2.310129700083161e-4,0.07100000000002638,28.914183579461444
50,0.2,0.5,hub_1,pcglassoFast_Primal,C,8.11130830789687e-4,0.04949999999996635,28.916732685158998
50,0.2,0.5,hub_1,pcglassoFast_Primal,C,0.002848035868435802,0.03899999999998727,28.91804570933843
50,0.2,0.5,hub_1,pcglassoFast_Primal,C,0.010000000000000004,0.025999999999953616,28.93759410115058
50,0.2,0.5,hub_1,pcglassoFast_Primal,I,9.999999999999982e-9,0.4159999999999968,28.913686935236054
50,0.2,0.5,hub_1,pcglassoFast_Primal,I,3.5111917342151263e-8,0.23999999999995225,28.9136872994658
50,0.2,0.5,hub_1,pcglassoFast_Primal,I,1.2328467394420646e-7,0.36350000000004457,28.91368867675093
50,0.2,0.5,hub_1,pcglassoFast_Primal,I,4.328761281083054e-7,0.19499999999993634,28.913694057614645
50,0.2,0.5,hub_1,pcglassoFast_Primal,I,1.5199110829529328e-6,0.17300000000000182,28.913689147694235
50,0.2,0.5,hub_1,pcglassoFast_Primal,I,5.336699231206308e-6,0.15449999999998454,28.913701335162344
50,0.2,0.5,hub_1,pcglassoFast_Primal,I,1.873817422860384e-5,0.13299999999998136,28.91372593781204
50,0.2,0.5,hub_1,pcglassoFast_Primal,I,6.579332246575681e-5,0.10450000000003001,28.913933860220652
50,0.2,0.5,hub_1,pcglassoFast_Primal,I,2.310129700083161e-4,0.08349999999995816,28.914488487916092
50,0.2,0.5,hub_1,pcglassoFast_Primal,I,8.11130830789687e-4,0.06649999999996226,28.91633429571309
50,0.2,0.5,hub_1,pcglassoFast_Primal,I,0.002848035868435802,0.045000000000015916,28.932314519243537
50,0.2,0.5,hub_1,pcglassoFast_Primal,I,0.010000000000000004,0.028500000000008185,28.97104683938674
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,9.999999999999982e-9,0.021000000000015007,28.9136868183127
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,3.5111917342151263e-8,0.019000000000005457,28.913686820648582
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,1.2328467394420646e-7,0.017500000000040927,28.913686831077857
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,4.328761281083054e-7,0.016999999999995907,28.91368687781143
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,1.5199110829529328e-6,0.015500000000031378,28.913687091730537
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,5.336699231206308e-6,0.014499999999941338,28.913688103347877
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,1.873817422860384e-5,0.014000000000010004,28.913688103347877
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,6.579332246575681e-5,0.012999999999976808,28.913693392038596
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,2.310129700083161e-4,0.012000000000000455,28.913720461546998
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,8.11130830789687e-4,0.012000000000000455,28.913720461546998
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,0.002848035868435802,0.011000000000024102,28.913905878486315
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,0.010000000000000004,0.009500000000002728,28.915002637250662
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,9.999999999999982e-9,0.02650000000005548,28.913686818135172
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,3.5111917342151263e-8,0.02600000000001046,28.91368682050375
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,1.2328467394420646e-7,0.025500000000079126,28.913686832078657
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,4.328761281083054e-7,0.026499999999998636,28.91368689291071
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,1.5199110829529328e-6,0.023999999999944066,28.91368689291071
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,5.336699231206308e-6,0.022499999999979536,28.913687232962946
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,1.873817422860384e-5,0.021000000000015007,28.913689284891735
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,6.579332246575681e-5,0.020999999999958163,28.913689284891735
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,2.310129700083161e-4,0.01999999999998181,28.91370275105107
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,8.11130830789687e-4,0.01799999999997226,28.91379925363812
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,0.002848035868435802,0.018999999999948614,28.91379925363812
50,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,0.010000000000000004,0.01850000000001728,28.91379925363812
50,0.2,0.5,random,pcglasso,C,9.999999999999982e-9,0.3185000000000002,41.925714662933785
50,0.2,0.5,random,pcglasso,C,3.5111917342151263e-8,0.26599999999999113,41.92571465705347
50,0.2,0.5,random,pcglasso,C,1.2328467394420646e-7,0.12749999999999773,41.92571465765682
50,0.2,0.5,random,pcglasso,C,4.328761281083054e-7,0.11249999999999716,41.925714954085336
50,0.2,0.5,random,pcglasso,C,1.5199110829529328e-6,0.10849999999999227,41.925716901969366
50,0.2,0.5,random,pcglasso,C,5.336699231206308e-6,0.09849999999998715,41.92575277220972
50,0.2,0.5,random,pcglasso,C,1.873817422860384e-5,0.2844999999999942,41.92636995983719
50,0.2,0.5,random,pcglasso,C,6.579332246575681e-5,0.049000000000006594,41.93104116093111
50,0.2,0.5,random,pcglasso,C,2.310129700083161e-4,0.028499999999993975,41.978977181710455
50,0.2,0.5,random,pcglasso,C,8.11130830789687e-4,0.016999999999995907,41.996531958043406
50,0.2,0.5,random,pcglasso,C,0.002848035868435802,0.007000000000005002,72.40712336563533
50,0.2,0.5,random,pcglasso,C,0.010000000000000004,0.007000000000005002,66.5517088483189
50,0.2,0.5,random,pcglasso,I,9.999999999999982e-9,0.09749999999998238,41.92571466296741
50,0.2,0.5,random,pcglasso,I,3.5111917342151263e-8,0.08500000000000796,41.92571466120523
50,0.2,0.5,random,pcglasso,I,1.2328467394420646e-7,0.07850000000000534,41.92571467587105
50,0.2,0.5,random,pcglasso,I,4.328761281083054e-7,0.07850000000001955,41.925714854653904
50,0.2,0.5,random,pcglasso,I,1.5199110829529328e-6,0.07399999999999807,41.92571965859746
50,0.2,0.5,random,pcglasso,I,5.336699231206308e-6,0.056000000000011596,41.92574409286445
50,0.2,0.5,random,pcglasso,I,1.873817422860384e-5,0.044999999999987494,41.92612060261112
50,0.2,0.5,random,pcglasso,I,6.579332246575681e-5,0.24050000000001148,41.93107591385979
50,0.2,0.5,random,pcglasso,I,2.310129700083161e-4,0.012000000000000455,41.9516567477565
50,0.2,0.5,random,pcglasso,I,8.11130830789687e-4,0.006000000000000227,42.00124415779245
50,0.2,0.5,random,pcglasso,I,0.002848035868435802,0.006000000000000227,41.972558687829654
50,0.2,0.5,random,pcglasso,I,0.010000000000000004,0.009499999999988518,42.05472532219994
50,0.2,0.5,random,pcglassoFast_Dual,C,9.999999999999982e-9,0.012000000000000455,41.92571465571623
50,0.2,0.5,random,pcglassoFast_Dual,C,3.5111917342151263e-8,0.02200000000000557,41.92571465571623
50,0.2,0.5,random,pcglassoFast_Dual,C,1.2328467394420646e-7,0.01099999999999568,41.92571466352612
50,0.2,0.5,random,pcglassoFast_Dual,C,4.328761281083054e-7,0.012000000000000455,41.92571469973025
50,0.2,0.5,random,pcglassoFast_Dual,C,1.5199110829529328e-6,0.01300000000000523,41.925714865257405
50,0.2,0.5,random,pcglassoFast_Dual,C,5.336699231206308e-6,0.009999999999990905,41.92571558749407
50,0.2,0.5,random,pcglassoFast_Dual,C,1.873817422860384e-5,0.014000000000010004,41.925717906004486
50,0.2,0.5,random,pcglassoFast_Dual,C,6.579332246575681e-5,0.010000000000005116,41.925724487911395
50,0.2,0.5,random,pcglassoFast_Dual,C,2.310129700083161e-4,0.008499999999997954,41.925743247206505
50,0.2,0.5,random,pcglassoFast_Dual,C,8.11130830789687e-4,0.008000000000009777,41.92583575383506
50,0.2,0.5,random,pcglassoFast_Dual,C,0.002848035868435802,0.00750000000000739,41.92583575383506
50,0.2,0.5,random,pcglassoFast_Dual,C,0.010000000000000004,0.006500000000002615,41.92637832268976
50,0.2,0.5,random,pcglassoFast_Dual,I,9.999999999999982e-9,0.012500000000002842,41.925714655459366
50,0.2,0.5,random,pcglassoFast_Dual,I,3.5111917342151263e-8,0.011499999999998067,41.92571466003641
50,0.2,0.5,random,pcglassoFast_Dual,I,1.2328467394420646e-7,0.011500000000012278,41.92571471663439
50,0.2,0.5,random,pcglassoFast_Dual,I,4.328761281083054e-7,0.009500000000002728,41.92571483912386
50,0.2,0.5,random,pcglassoFast_Dual,I,1.5199110829529328e-6,0.009999999999990905,41.92571517199182
50,0.2,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,0.015500000000002956,41.925716025341316
50,0.2,0.5,random,pcglassoFast_Dual,I,1.873817422860384e-5,0.007999999999981355,41.9257184037808
50,0.2,0.5,random,pcglassoFast_Dual,I,6.579332246575681e-5,0.007999999999995566,41.92572776825074
50,0.2,0.5,random,pcglassoFast_Dual,I,2.310129700083161e-4,0.006999999999990791,41.92572776825074
50,0.2,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,0.14099999999999113,41.92578305586038
50,0.2,0.5,random,pcglassoFast_Dual,I,0.002848035868435802,0.006500000000002615,41.926066401857334
50,0.2,0.5,random,pcglassoFast_Dual,I,0.010000000000000004,0.00549999999999784,41.927290028591095
50,0.2,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,0.03649999999998954,41.92571466081589
50,0.2,0.5,random,pcglassoFast_Primal,C,3.5111917342151263e-8,0.030499999999989313,41.9257146694291
50,0.2,0.5,random,pcglassoFast_Primal,C,1.2328467394420646e-7,0.031999999999996476,41.925714691427174
50,0.2,0.5,random,pcglassoFast_Primal,C,4.328761281083054e-7,0.02750000000000341,41.92571486814217
50,0.2,0.5,random,pcglassoFast_Primal,C,1.5199110829529328e-6,0.024500000000003297,41.92571516741529
50,0.2,0.5,random,pcglassoFast_Primal,C,5.336699231206308e-6,0.023500000000012733,41.92571797583136
50,0.2,0.5,random,pcglassoFast_Primal,C,1.873817422860384e-5,0.021500000000003183,41.92572319721078
50,0.2,0.5,random,pcglassoFast_Primal,C,6.579332246575681e-5,0.019000000000005457,41.92573699213772
50,0.2,0.5,random,pcglassoFast_Primal,C,2.310129700083161e-4,0.02400000000000091,41.92577421437528
50,0.2,0.5,random,pcglassoFast_Primal,C,8.11130830789687e-4,0.015999999999991132,41.92587902511301
50,0.2,0.5,random,pcglassoFast_Primal,C,0.002848035868435802,0.013999999999995794,41.9270928690725
50,0.2,0.5,random,pcglassoFast_Primal,C,0.010000000000000004,0.013499999999993406,41.929875193800854
50,0.2,0.5,random,pcglassoFast_Primal,I,9.999999999999982e-9,0.028499999999993975,41.925714658436185
50,0.2,0.5,random,pcglassoFast_Primal,I,3.5111917342151263e-8,0.028999999999996362,41.92571467569605
50,0.2,0.5,random,pcglassoFast_Primal,I,1.2328467394420646e-7,0.026499999999998636,41.925714705759376
