p,lambda,alpha,K_structure,solver,starting_point,tolerance,time_median,f_end
150,0.1,0,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,0.1430000000000291,146.1006194999999
150,0.1,0,hub_09,pcglassoFast_Dual,I,1.5848931924611096e-7,0.12750000000005457,146.10061964110488
150,0.1,0,hub_09,pcglassoFast_Dual,I,2.5118864315095806e-6,0.10600000000010823,146.10062079915232
150,0.1,0,hub_09,pcglassoFast_Dual,I,3.98107170553497e-5,0.08899999999994179,146.10062749143358
150,0.1,0,hub_09,pcglassoFast_Dual,I,6.309573444801935e-4,0.06249999999988631,146.10091487504573
150,0.1,0,hub_09,pcglassoFast_Dual,I,0.010000000000000004,0.05099999999993088,146.10296132633908
150,0.1,0,hub_09,pcglassoFast_Primal,C,9.999999999999982e-9,0.36099999999999,146.1006194939179
150,0.1,0,hub_09,pcglassoFast_Primal,C,1.5848931924611096e-7,0.32500000000015916,146.1006194994848
150,0.1,0,hub_09,pcglassoFast_Primal,C,2.5118864315095806e-6,0.27800000000002,146.10061975822612
150,0.1,0,hub_09,pcglassoFast_Primal,C,3.98107170553497e-5,0.26099999999996726,146.1006215081105
150,0.1,0,hub_09,pcglassoFast_Primal,C,6.309573444801935e-4,0.22900000000004184,146.10063787737292
150,0.1,0,hub_09,pcglassoFast_Primal,C,0.010000000000000004,0.20549999999991542,146.10080205649734
150,0.1,0,hub_09,pcglassoFast_Primal,I,9.999999999999982e-9,0.3409999999998945,146.10061949480504
150,0.1,0,hub_09,pcglassoFast_Primal,I,1.5848931924611096e-7,0.3269999999999982,146.10061950222985
150,0.1,0,hub_09,pcglassoFast_Primal,I,2.5118864315095806e-6,0.26700000000005275,146.10061971329043
150,0.1,0,hub_09,pcglassoFast_Primal,I,3.98107170553497e-5,0.22149999999999181,146.10062392527138
150,0.1,0,hub_09,pcglassoFast_Primal,I,6.309573444801935e-4,0.20949999999993452,146.10064591575644
150,0.1,0,hub_09,pcglassoFast_Primal,I,0.010000000000000004,0.14800000000002456,146.1017861619872
150,0.1,0,hub_09,pcglassoFast_PrimalDual,C,9.999999999999982e-9,0.48649999999997817,146.10061949263425
150,0.1,0,hub_09,pcglassoFast_PrimalDual,C,1.5848931924611096e-7,0.4534999999999627,146.1006194941894
150,0.1,0,hub_09,pcglassoFast_PrimalDual,C,2.5118864315095806e-6,0.42800000000011096,146.10061951452514
150,0.1,0,hub_09,pcglassoFast_PrimalDual,C,3.98107170553497e-5,0.3769999999999527,146.10061980090347
150,0.1,0,hub_09,pcglassoFast_PrimalDual,C,6.309573444801935e-4,0.33799999999996544,146.10062400927126
150,0.1,0,hub_09,pcglassoFast_PrimalDual,C,0.010000000000000004,0.3025000000000091,146.10068778611708
150,0.1,0,hub_09,pcglassoFast_PrimalDual,I,9.999999999999982e-9,0.5270000000000437,146.1006194927527
150,0.1,0,hub_09,pcglassoFast_PrimalDual,I,1.5848931924611096e-7,0.43850000000009004,146.10061951089546
150,0.1,0,hub_09,pcglassoFast_PrimalDual,I,2.5118864315095806e-6,0.3995000000001028,146.1006196460395
150,0.1,0,hub_09,pcglassoFast_PrimalDual,I,3.98107170553497e-5,0.3869999999999436,146.10062084530315
150,0.1,0,hub_09,pcglassoFast_PrimalDual,I,6.309573444801935e-4,0.32200000000000273,146.10063081825754
150,0.1,0,hub_09,pcglassoFast_PrimalDual,I,0.010000000000000004,0.24500000000000455,146.10141564308773
150,0.1,0,hub_1,pcglasso,C,9.999999999999982e-9,15.823500000000081,51.95700743901058
150,0.1,0,hub_1,pcglasso,C,1.5848931924611096e-7,10.766000000000076,51.957014874009545
150,0.1,0,hub_1,pcglasso,C,2.5118864315095806e-6,6.00649999999996,51.95737361193331
150,0.1,0,hub_1,pcglasso,C,3.98107170553497e-5,2.7024999999998727,52.18174772200524
150,0.1,0,hub_1,pcglasso,C,6.309573444801935e-4,2.3974999999999227,62.285239181575875
150,0.1,0,hub_1,pcglasso,C,0.010000000000000004,0.5779999999999745,148.18927995153433
150,0.1,0,hub_1,pcglasso,I,9.999999999999982e-9,60.50749999999982,51.95700728964792
150,0.1,0,hub_1,pcglasso,I,1.5848931924611096e-7,39.19449999999995,51.957008488970345
150,0.1,0,hub_1,pcglasso,I,2.5118864315095806e-6,19.100999999999885,51.95734927337857
150,0.1,0,hub_1,pcglasso,I,3.98107170553497e-5,0.5964999999999918,56.1602191480904
150,0.1,0,hub_1,pcglasso,I,6.309573444801935e-4,0.48700000000008004,56.39470029585226
150,0.1,0,hub_1,pcglasso,I,0.010000000000000004,0.27499999999997726,58.19294418561026
150,0.1,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,21.48249999999996,51.95700755079873
150,0.1,0,hub_1,pcglassoFast_Dual,C,1.5848931924611096e-7,17.949499999999944,51.95701074350617
150,0.1,0,hub_1,pcglassoFast_Dual,C,2.5118864315095806e-6,14.817999999999984,51.95703002544201
150,0.1,0,hub_1,pcglassoFast_Dual,C,3.98107170553497e-5,12.87250000000006,51.95718102866194
150,0.1,0,hub_1,pcglassoFast_Dual,C,6.309573444801935e-4,7.399000000000001,51.96618660090866
150,0.1,0,hub_1,pcglassoFast_Dual,C,0.010000000000000004,4.992499999999836,52.01953520714771
150,0.1,0,hub_1,pcglassoFast_Dual,I,9.999999999999982e-9,42.37549999999999,51.95700741006663
150,0.1,0,hub_1,pcglassoFast_Dual,I,1.5848931924611096e-7,36.34550000000013,51.95700921255862
150,0.1,0,hub_1,pcglassoFast_Dual,I,2.5118864315095806e-6,33.357000000000085,51.957032301536564
150,0.1,0,hub_1,pcglassoFast_Dual,I,3.98107170553497e-5,29.12399999999991,51.957497195969765
150,0.1,0,hub_1,pcglassoFast_Dual,I,6.309573444801935e-4,26.009000000000015,51.962494368820906
150,0.1,0,hub_1,pcglassoFast_Dual,I,0.010000000000000004,21.375000000000114,51.99694039452043
150,0.1,0,hub_1,pcglassoFast_Primal,C,9.999999999999982e-9,8.22700000000009,51.95700749604445
150,0.1,0,hub_1,pcglassoFast_Primal,C,1.5848931924611096e-7,5.735500000000002,51.95701071380771
150,0.1,0,hub_1,pcglassoFast_Primal,C,2.5118864315095806e-6,4.303499999999872,51.95702903477145
150,0.1,0,hub_1,pcglassoFast_Primal,C,3.98107170553497e-5,3.5644999999999527,51.957081569378204
150,0.1,0,hub_1,pcglassoFast_Primal,C,6.309573444801935e-4,2.3610000000001037,51.95846116273811
150,0.1,0,hub_1,pcglassoFast_Primal,C,0.010000000000000004,1.3859999999999673,51.97670332526615
150,0.1,0,hub_1,pcglassoFast_Primal,I,9.999999999999982e-9,9.54700000000014,51.95700750684181
150,0.1,0,hub_1,pcglassoFast_Primal,I,1.5848931924611096e-7,7.1935000000000855,51.95701093152249
150,0.1,0,hub_1,pcglassoFast_Primal,I,2.5118864315095806e-6,5.1469999999999345,51.95703930424069
150,0.1,0,hub_1,pcglassoFast_Primal,I,3.98107170553497e-5,4.267500000000041,51.95711045112728
150,0.1,0,hub_1,pcglassoFast_Primal,I,6.309573444801935e-4,3.446999999999889,51.95874267777469
150,0.1,0,hub_1,pcglassoFast_Primal,I,0.010000000000000004,2.4879999999999427,51.992921353203954
150,0.1,0,hub_1,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2.1280000000000427,51.95700730149598
150,0.1,0,hub_1,pcglassoFast_PrimalDual,C,1.5848931924611096e-7,1.615000000000009,51.957007744268104
150,0.1,0,hub_1,pcglassoFast_PrimalDual,C,2.5118864315095806e-6,1.2320000000000846,51.95701438412534
150,0.1,0,hub_1,pcglassoFast_PrimalDual,C,3.98107170553497e-5,0.74350000000004,51.957144530012656
150,0.1,0,hub_1,pcglassoFast_PrimalDual,C,6.309573444801935e-4,0.4819999999999709,51.95806238871896
150,0.1,0,hub_1,pcglassoFast_PrimalDual,C,0.010000000000000004,0.34699999999998,51.96199624757816
150,0.1,0,hub_1,pcglassoFast_PrimalDual,I,9.999999999999982e-9,5.488000000000056,51.957007302196374
150,0.1,0,hub_1,pcglassoFast_PrimalDual,I,1.5848931924611096e-7,5.11850000000004,51.957007679863494
150,0.1,0,hub_1,pcglassoFast_PrimalDual,I,2.5118864315095806e-6,4.524500000000103,51.9570149747321
150,0.1,0,hub_1,pcglassoFast_PrimalDual,I,3.98107170553497e-5,4.031999999999925,51.95712472439836
150,0.1,0,hub_1,pcglassoFast_PrimalDual,I,6.309573444801935e-4,3.4845000000000255,51.95924704977284
150,0.1,0,hub_1,pcglassoFast_PrimalDual,I,0.010000000000000004,2.982499999999959,51.99320222690956
150,0.1,0,random,pcglasso,C,9.999999999999982e-9,2.8029999999999973,117.07153895972341
150,0.1,0,random,pcglasso,C,1.5848931924611096e-7,1.75,117.07156963027195
150,0.1,0,random,pcglasso,C,2.5118864315095806e-6,1.1474999999999227,117.07348937854204
150,0.1,0,random,pcglasso,C,3.98107170553497e-5,0.5849999999999227,117.3282989511043
150,0.1,0,random,pcglasso,C,6.309573444801935e-4,0.21899999999993724,124.279585636443
150,0.1,0,random,pcglasso,C,0.010000000000000004,0.07900000000006457,191.12755262876854
150,0.1,0,random,pcglasso,I,9.999999999999982e-9,2.965000000000032,117.07153897291657
150,0.1,0,random,pcglasso,I,1.5848931924611096e-7,1.7625000000000455,117.0715739311774
150,0.1,0,random,pcglasso,I,2.5118864315095806e-6,1.0960000000000036,117.07554598495823
150,0.1,0,random,pcglasso,I,3.98107170553497e-5,0.39650000000006,117.23102492130886
150,0.1,0,random,pcglasso,I,6.309573444801935e-4,0.1510000000000673,119.09654173130797
150,0.1,0,random,pcglasso,I,0.010000000000000004,0.08650000000000091,121.00834596255858
150,0.1,0,random,pcglassoFast_Dual,C,9.999999999999982e-9,1.1000000000000227,117.07153900868013
150,0.1,0,random,pcglassoFast_Dual,C,1.5848931924611096e-7,0.7039999999999509,117.07154100896811
150,0.1,0,random,pcglassoFast_Dual,C,2.5118864315095806e-6,0.5629999999999882,117.07154751188958
150,0.1,0,random,pcglassoFast_Dual,C,3.98107170553497e-5,0.4050000000000864,117.07161241478154
150,0.1,0,random,pcglassoFast_Dual,C,6.309573444801935e-4,0.23699999999996635,117.0732555335097
150,0.1,0,random,pcglassoFast_Dual,C,0.010000000000000004,0.21900000000005093,117.07598460456262
150,0.1,0,random,pcglassoFast_Dual,I,9.999999999999982e-9,0.9020000000000437,117.07153894959367
150,0.1,0,random,pcglassoFast_Dual,I,1.5848931924611096e-7,0.6304999999999836,117.07153925932273
150,0.1,0,random,pcglassoFast_Dual,I,2.5118864315095806e-6,0.4295000000000755,117.07154307801942
150,0.1,0,random,pcglassoFast_Dual,I,3.98107170553497e-5,0.45050000000003365,117.07156608320675
150,0.1,0,random,pcglassoFast_Dual,I,6.309573444801935e-4,0.2869999999999209,117.0722343761235
150,0.1,0,random,pcglassoFast_Dual,I,0.010000000000000004,0.3180000000000973,117.07892244950646
150,0.1,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,3.3190000000000737,117.07153897589426
150,0.1,0,random,pcglassoFast_Primal,C,1.5848931924611096e-7,2.336500000000001,117.07153917058021
150,0.1,0,random,pcglassoFast_Primal,C,2.5118864315095806e-6,1.6849999999999454,117.07154275723956
150,0.1,0,random,pcglassoFast_Primal,C,3.98107170553497e-5,1.0399999999999636,117.07159857643917
150,0.1,0,random,pcglassoFast_Primal,C,6.309573444801935e-4,0.6310000000000855,117.07213730044234
150,0.1,0,random,pcglassoFast_Primal,C,0.010000000000000004,0.3909999999999627,117.08766441075241
150,0.1,0,random,pcglassoFast_Primal,I,9.999999999999982e-9,4.591499999999996,117.0715389966511
150,0.1,0,random,pcglassoFast_Primal,I,1.5848931924611096e-7,3.446499999999901,117.07153916084336
150,0.1,0,random,pcglassoFast_Primal,I,2.5118864315095806e-6,2.46449999999993,117.07154198215571
150,0.1,0,random,pcglassoFast_Primal,I,3.98107170553497e-5,1.4530000000000882,117.07159139216202
150,0.1,0,random,pcglassoFast_Primal,I,6.309573444801935e-4,0.7520000000000664,117.0722973572026
150,0.1,0,random,pcglassoFast_Primal,I,0.010000000000000004,0.4230000000000018,117.08041706082685
150,0.1,0,random,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1.9375,117.07153893340758
150,0.1,0,random,pcglassoFast_PrimalDual,C,1.5848931924611096e-7,1.2714999999999463,117.07153915704207
150,0.1,0,random,pcglassoFast_PrimalDual,C,2.5118864315095806e-6,0.9635000000000673,117.07154209695597
150,0.1,0,random,pcglassoFast_PrimalDual,C,3.98107170553497e-5,0.6639999999999873,117.07156572553264
150,0.1,0,random,pcglassoFast_PrimalDual,C,6.309573444801935e-4,0.48099999999999454,117.07177339958706
150,0.1,0,random,pcglassoFast_PrimalDual,C,0.010000000000000004,0.35199999999986176,117.07381350058809
150,0.1,0,random,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2.469500000000039,117.07153893440376
150,0.1,0,random,pcglassoFast_PrimalDual,I,1.5848931924611096e-7,1.816000000000031,117.07153909540932
150,0.1,0,random,pcglassoFast_PrimalDual,I,2.5118864315095806e-6,1.4355000000000473,117.07154206772043
150,0.1,0,random,pcglassoFast_PrimalDual,I,3.98107170553497e-5,1.1130000000000564,117.07157541707107
150,0.1,0,random,pcglassoFast_PrimalDual,I,6.309573444801935e-4,0.8034999999999854,117.07206217570302
150,0.1,0,random,pcglassoFast_PrimalDual,I,0.010000000000000004,0.573500000000081,117.07685414892073
150,0.1,0.5,AR2,pcglasso,C,9.999999999999982e-9,0.6475000000000364,125.30718463357087
150,0.1,0.5,AR2,pcglasso,C,1.5848931924611096e-7,0.6200000000001182,125.30718486660957
150,0.1,0.5,AR2,pcglasso,C,2.5118864315095806e-6,0.5499999999999545,125.30718506487169
150,0.1,0.5,AR2,pcglasso,C,3.98107170553497e-5,0.3809999999999718,125.30747940952627
150,0.1,0.5,AR2,pcglasso,C,6.309573444801935e-4,0.1995000000000573,125.36888947235403
150,0.1,0.5,AR2,pcglasso,C,0.010000000000000004,0.06500000000005457,205.84577686920196
150,0.1,0.5,AR2,pcglasso,I,9.999999999999982e-9,0.33199999999999363,125.30718463355625
150,0.1,0.5,AR2,pcglasso,I,1.5848931924611096e-7,0.27349999999989905,125.3071846547619
150,0.1,0.5,AR2,pcglasso,I,2.5118864315095806e-6,0.23599999999999,125.30718529998568
150,0.1,0.5,AR2,pcglasso,I,3.98107170553497e-5,0.14899999999988722,125.30720909125854
150,0.1,0.5,AR2,pcglasso,I,6.309573444801935e-4,0.05599999999992633,125.32392813052469
150,0.1,0.5,AR2,pcglasso,I,0.010000000000000004,0.048499999999989996,125.33664024278042
150,0.1,0.5,AR2,pcglassoFast_Dual,C,9.999999999999982e-9,0.09500000000002728,125.30718463361025
150,0.1,0.5,AR2,pcglassoFast_Dual,C,1.5848931924611096e-7,0.08999999999991815,125.30718463465607
150,0.1,0.5,AR2,pcglassoFast_Dual,C,2.5118864315095806e-6,0.08350000000007185,125.30718465591183
150,0.1,0.5,AR2,pcglassoFast_Dual,C,3.98107170553497e-5,0.07899999999995089,125.30718508523445
150,0.1,0.5,AR2,pcglassoFast_Dual,C,6.309573444801935e-4,0.07699999999999818,125.30719419495938
150,0.1,0.5,AR2,pcglassoFast_Dual,C,0.010000000000000004,0.06600000000003092,125.30736384692699
150,0.1,0.5,AR2,pcglassoFast_Dual,I,9.999999999999982e-9,0.06600000000003092,125.30718463361322
150,0.1,0.5,AR2,pcglassoFast_Dual,I,1.5848931924611096e-7,0.059499999999957254,125.30718463464694
150,0.1,0.5,AR2,pcglassoFast_Dual,I,2.5118864315095806e-6,0.053500000000099135,125.30718464927126
150,0.1,0.5,AR2,pcglassoFast_Dual,I,3.98107170553497e-5,0.0504999999999427,125.30718485688575
150,0.1,0.5,AR2,pcglassoFast_Dual,I,6.309573444801935e-4,0.03599999999994452,125.30722887059524
150,0.1,0.5,AR2,pcglassoFast_Dual,I,0.010000000000000004,0.036500000000046384,125.30722887059524
150,0.1,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,0.35149999999998727,125.30718463365066
150,0.1,0.5,AR2,pcglassoFast_Primal,C,1.5848931924611096e-7,0.3410000000000082,125.3071846351004
150,0.1,0.5,AR2,pcglassoFast_Primal,C,2.5118864315095806e-6,0.29149999999992815,125.3071846623667
150,0.1,0.5,AR2,pcglassoFast_Primal,C,3.98107170553497e-5,0.2695000000001073,125.30718516673501
150,0.1,0.5,AR2,pcglassoFast_Primal,C,6.309573444801935e-4,0.24650000000019645,125.30719455400556
150,0.1,0.5,AR2,pcglassoFast_Primal,C,0.010000000000000004,0.2215000000001055,125.30737067667958
150,0.1,0.5,AR2,pcglassoFast_Primal,I,9.999999999999982e-9,0.24450000000013006,125.30718463368197
150,0.1,0.5,AR2,pcglassoFast_Primal,I,1.5848931924611096e-7,0.21850000000006276,125.30718463547045
150,0.1,0.5,AR2,pcglassoFast_Primal,I,2.5118864315095806e-6,0.19099999999991724,125.30718465897299
150,0.1,0.5,AR2,pcglassoFast_Primal,I,3.98107170553497e-5,0.16399999999998727,125.30718496882677
150,0.1,0.5,AR2,pcglassoFast_Primal,I,6.309573444801935e-4,0.1490000000000009,125.30718907236978
150,0.1,0.5,AR2,pcglassoFast_Primal,I,0.010000000000000004,0.12599999999997635,125.30724381136665
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,C,9.999999999999982e-9,0.46899999999993724,125.30718463385051
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,C,1.5848931924611096e-7,0.42800000000011096,125.30718463732688
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,C,2.5118864315095806e-6,0.40199999999992997,125.30718469464055
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,C,3.98107170553497e-5,0.38550000000009277,125.30718562210238
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,C,6.309573444801935e-4,0.3320000000001073,125.30720071099515
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,C,0.010000000000000004,0.3005000000000564,125.30744782994972
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,I,9.999999999999982e-9,0.2845000000000937,125.30718463382667
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,I,1.5848931924611096e-7,0.25699999999994816,125.30718463702911
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,I,2.5118864315095806e-6,0.21949999999992542,125.30718467542184
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,I,3.98107170553497e-5,0.1999999999999318,125.30718513739366
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,I,6.309573444801935e-4,0.16150000000004638,125.307190724392
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,I,0.010000000000000004,0.13350000000002638,125.30725885662102
150,0.1,0.5,hub_09,pcglasso,C,9.999999999999982e-9,1.4985000000000355,126.88597969460358
150,0.1,0.5,hub_09,pcglasso,C,1.5848931924611096e-7,1.4984999999999218,126.88597969164432
150,0.1,0.5,hub_09,pcglasso,C,2.5118864315095806e-6,1.2329999999998336,126.88598115853694
150,0.1,0.5,hub_09,pcglasso,C,3.98107170553497e-5,0.5845000000000482,126.88637642059463
150,0.1,0.5,hub_09,pcglasso,C,6.309573444801935e-4,0.2090000000001737,126.91316769443576
150,0.1,0.5,hub_09,pcglasso,C,0.010000000000000004,0.05999999999994543,175.53293495051133
150,0.1,0.5,hub_09,pcglasso,I,9.999999999999982e-9,2.4265000000000327,126.88597971009528
150,0.1,0.5,hub_09,pcglasso,I,1.5848931924611096e-7,2.3174999999999955,126.88597969146636
150,0.1,0.5,hub_09,pcglasso,I,2.5118864315095806e-6,2.097500000000082,126.88598287056492
150,0.1,0.5,hub_09,pcglasso,I,3.98107170553497e-5,0.9265000000000327,126.88632282276382
150,0.1,0.5,hub_09,pcglasso,I,6.309573444801935e-4,0.09999999999990905,126.92487708766028
150,0.1,0.5,hub_09,pcglasso,I,0.010000000000000004,0.0705000000000382,126.94053945234393
150,0.1,0.5,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,0.11950000000001637,126.88597969259163
150,0.1,0.5,hub_09,pcglassoFast_Dual,C,1.5848931924611096e-7,0.10850000000004911,126.88597970593774
150,0.1,0.5,hub_09,pcglassoFast_Dual,C,2.5118864315095806e-6,0.08749999999997726,126.88598066431577
150,0.1,0.5,hub_09,pcglassoFast_Dual,C,3.98107170553497e-5,0.07849999999996271,126.88598483236954
150,0.1,0.5,hub_09,pcglassoFast_Dual,C,6.309573444801935e-4,0.06349999999986267,126.88634124183658
150,0.1,0.5,hub_09,pcglassoFast_Dual,C,0.010000000000000004,0.0544999999999618,126.88821533741704
150,0.1,0.5,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,0.15599999999994907,126.8859796913227
150,0.1,0.5,hub_09,pcglassoFast_Dual,I,1.5848931924611096e-7,0.13900000000001,126.885979704516
150,0.1,0.5,hub_09,pcglassoFast_Dual,I,2.5118864315095806e-6,0.12450000000001182,126.8859810053988
150,0.1,0.5,hub_09,pcglassoFast_Dual,I,3.98107170553497e-5,0.11749999999994998,126.8859847925207
150,0.1,0.5,hub_09,pcglassoFast_Dual,I,6.309573444801935e-4,0.10149999999998727,126.88639451262371
150,0.1,0.5,hub_09,pcglassoFast_Dual,I,0.010000000000000004,0.0404999999999518,126.92509748745198
150,0.1,0.5,hub_09,pcglassoFast_Primal,C,9.999999999999982e-9,0.5655000000000427,126.8859796945528
150,0.1,0.5,hub_09,pcglassoFast_Primal,C,1.5848931924611096e-7,0.5059999999999718,126.88597974906367
150,0.1,0.5,hub_09,pcglassoFast_Primal,C,2.5118864315095806e-6,0.37849999999991724,126.88598111368987
150,0.1,0.5,hub_09,pcglassoFast_Primal,C,3.98107170553497e-5,0.3205000000000382,126.88599547151208
150,0.1,0.5,hub_09,pcglassoFast_Primal,C,6.309573444801935e-4,0.24500000000011823,126.88616845405663
150,0.1,0.5,hub_09,pcglassoFast_Primal,C,0.010000000000000004,0.1754999999999427,126.88874705484547
150,0.1,0.5,hub_09,pcglassoFast_Primal,I,9.999999999999982e-9,0.7055000000000291,126.88597969303216
150,0.1,0.5,hub_09,pcglassoFast_Primal,I,1.5848931924611096e-7,0.5529999999999973,126.88597978724701
150,0.1,0.5,hub_09,pcglassoFast_Primal,I,2.5118864315095806e-6,0.5039999999999054,126.88598072811892
150,0.1,0.5,hub_09,pcglassoFast_Primal,I,3.98107170553497e-5,0.39800000000002456,126.8860034217405
150,0.1,0.5,hub_09,pcglassoFast_Primal,I,6.309573444801935e-4,0.30349999999998545,126.88645197242374
150,0.1,0.5,hub_09,pcglassoFast_Primal,I,0.010000000000000004,0.10150000000010095,126.92509057775197
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,C,9.999999999999982e-9,0.47199999999998,126.88597969443232
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,C,1.5848931924611096e-7,0.4014999999999418,126.88597974831629
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,C,2.5118864315095806e-6,0.31399999999996453,126.88598111135441
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,C,3.98107170553497e-5,0.2725000000000364,126.88599556450605
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,C,6.309573444801935e-4,0.22250000000019554,126.88617057489257
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,C,0.010000000000000004,0.17050000000006094,126.88876026176197
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,I,9.999999999999982e-9,0.5449999999999591,126.88597969264424
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,I,1.5848931924611096e-7,0.47899999999992815,126.88597977965061
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,I,2.5118864315095806e-6,0.40250000000003183,126.88598065664276
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,I,3.98107170553497e-5,0.35199999999997544,126.88600209956536
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,I,6.309573444801935e-4,0.2575000000001637,126.88643494026644
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,I,0.010000000000000004,0.08399999999994634,126.9250999234268
150,0.1,0.5,hub_1,pcglasso,C,9.999999999999982e-9,4.47849999999994,82.02859509496936
150,0.1,0.5,hub_1,pcglasso,C,1.5848931924611096e-7,2.9580000000000837,82.02860741789652
150,0.1,0.5,hub_1,pcglasso,C,2.5118864315095806e-6,2.5434999999999945,82.02867447967029
150,0.1,0.5,hub_1,pcglasso,C,3.98107170553497e-5,1.9034999999998945,82.03058744861202
150,0.1,0.5,hub_1,pcglasso,C,6.309573444801935e-4,2.5319999999999254,91.50878997300434
150,0.1,0.5,hub_1,pcglasso,C,0.010000000000000004,0.6024999999999636,233.98790451843212
150,0.1,0.5,hub_1,pcglasso,I,9.999999999999982e-9,6.902999999999906,82.02859511535137
150,0.1,0.5,hub_1,pcglasso,I,1.5848931924611096e-7,5.495499999999993,82.02860377223331
150,0.1,0.5,hub_1,pcglasso,I,2.5118864315095806e-6,5.074000000000069,82.0286824539084
150,0.1,0.5,hub_1,pcglasso,I,3.98107170553497e-5,2.207499999999982,82.11475435065324
150,0.1,0.5,hub_1,pcglasso,I,6.309573444801935e-4,0.23249999999995907,90.95145988368064
150,0.1,0.5,hub_1,pcglasso,I,0.010000000000000004,0.12850000000003092,91.2608553567437
150,0.1,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,1.606999999999971,82.02859505650825
150,0.1,0.5,hub_1,pcglassoFast_Dual,C,1.5848931924611096e-7,1.5640000000000782,82.0285950958502
150,0.1,0.5,hub_1,pcglassoFast_Dual,C,2.5118864315095806e-6,1.14650000000006,82.02859590966784
150,0.1,0.5,hub_1,pcglassoFast_Dual,C,3.98107170553497e-5,1.1079999999999472,82.02860422088757
150,0.1,0.5,hub_1,pcglassoFast_Dual,C,6.309573444801935e-4,1.0399999999999636,82.0287692078669
150,0.1,0.5,hub_1,pcglassoFast_Dual,C,0.010000000000000004,0.8745000000000118,82.03460954878273
150,0.1,0.5,hub_1,pcglassoFast_Dual,I,9.999999999999982e-9,6.261999999999944,82.02859505292909
150,0.1,0.5,hub_1,pcglassoFast_Dual,I,1.5848931924611096e-7,6.019999999999982,82.02859511376019
150,0.1,0.5,hub_1,pcglassoFast_Dual,I,2.5118864315095806e-6,5.71349999999984,82.0285979976166
150,0.1,0.5,hub_1,pcglassoFast_Dual,I,3.98107170553497e-5,5.611499999999978,82.02859955043783
150,0.1,0.5,hub_1,pcglassoFast_Dual,I,6.309573444801935e-4,5.333000000000084,82.02865170106115
150,0.1,0.5,hub_1,pcglassoFast_Dual,I,0.010000000000000004,5.321999999999889,82.03280158768992
150,0.1,0.5,hub_1,pcglassoFast_Primal,C,9.999999999999982e-9,5.4780000000000655,82.0285952462241
150,0.1,0.5,hub_1,pcglassoFast_Primal,C,1.5848931924611096e-7,3.933999999999969,82.02859652739403
150,0.1,0.5,hub_1,pcglassoFast_Primal,C,2.5118864315095806e-6,2.9174999999999045,82.02859971772116
150,0.1,0.5,hub_1,pcglassoFast_Primal,C,3.98107170553497e-5,1.6909999999999172,82.02870772082686
150,0.1,0.5,hub_1,pcglassoFast_Primal,C,6.309573444801935e-4,0.9519999999998845,82.03225601883791
150,0.1,0.5,hub_1,pcglassoFast_Primal,C,0.010000000000000004,0.5335000000000036,82.08441378243043
150,0.1,0.5,hub_1,pcglassoFast_Primal,I,9.999999999999982e-9,6.331999999999994,82.02859524532583
150,0.1,0.5,hub_1,pcglassoFast_Primal,I,1.5848931924611096e-7,4.6749999999999545,82.02859570390262
150,0.1,0.5,hub_1,pcglassoFast_Primal,I,2.5118864315095806e-6,3.458500000000072,82.02860622517748
150,0.1,0.5,hub_1,pcglassoFast_Primal,I,3.98107170553497e-5,2.338000000000079,82.02867815335027
150,0.1,0.5,hub_1,pcglassoFast_Primal,I,6.309573444801935e-4,1.308999999999969,82.03001027383776
