p,cor_modifier,lambda,alpha,K_structure,solver,starting_point,tolerance,time_trimmed_mean,f_end
50,0.9,0.1,0.5,line,pcglasso_fortran,C,2.310129700083161e-4,0.009000000000014552,38.18260546097024
50,0.9,0.1,0.5,line,pcglasso_fortran,C,8.11130830789687e-4,0.008000000000009777,38.18288508744804
50,0.9,0.1,0.5,line,pcglasso_fortran,C,0.002848035868435802,0.13100000000000023,38.18288508744804
50,0.9,0.1,0.5,line,pcglasso_fortran,C,0.010000000000000004,0.008000000000009777,38.18297858885962
50,0.9,0.1,0.5,line,pcglasso_fortran,I,9.999999999999982e-9,0.01300000000000523,38.18260122950985
50,0.9,0.1,0.5,line,pcglasso_fortran,I,3.5111917342151263e-8,0.009499999999974307,38.18260122950985
50,0.9,0.1,0.5,line,pcglasso_fortran,I,1.2328467394420646e-7,0.00899999999998613,38.18260123763368
50,0.9,0.1,0.5,line,pcglasso_fortran,I,4.328761281083054e-7,0.008499999999969532,38.182601288053576
50,0.9,0.1,0.5,line,pcglasso_fortran,I,1.5199110829529328e-6,0.008000000000009777,38.182601480278
50,0.9,0.1,0.5,line,pcglasso_fortran,I,5.336699231206308e-6,0.0075000000000216005,38.182601480278
50,0.9,0.1,0.5,line,pcglasso_fortran,I,1.873817422860384e-5,0.007000000000005002,38.18260234003346
50,0.9,0.1,0.5,line,pcglasso_fortran,I,6.579332246575681e-5,0.007000000000005002,38.18260234003346
50,0.9,0.1,0.5,line,pcglasso_fortran,I,2.310129700083161e-4,0.006499999999959982,38.18260898733862
50,0.9,0.1,0.5,line,pcglasso_fortran,I,8.11130830789687e-4,0.0049999999999954525,38.183146257507254
50,0.9,0.1,0.5,line,pcglasso_fortran,I,0.002848035868435802,0.0049999999999954525,38.183146257507254
50,0.9,0.1,0.5,line,pcglasso_fortran,I,0.010000000000000004,0.008499999999969532,38.183146257507254
50,0.9,0.2,0,hub,pcglasso,C,9.999999999999982e-9,0.3509999999999991,48.121665978773464
50,0.9,0.2,0,hub,pcglasso,C,3.5111917342151263e-8,0.32049999999998136,48.12166597877347
50,0.9,0.2,0,hub,pcglasso,C,1.2328467394420646e-7,0.3760000000000048,48.12166597877348
50,0.9,0.2,0,hub,pcglasso,C,4.328761281083054e-7,0.22649999999998727,48.12166597877357
50,0.9,0.2,0,hub,pcglasso,C,1.5199110829529328e-6,0.19550000000000978,48.121665978774374
50,0.9,0.2,0,hub,pcglasso,C,5.336699231206308e-6,0.18000000000000682,48.12166597972828
50,0.9,0.2,0,hub,pcglasso,C,1.873817422860384e-5,0.09299999999998931,48.121665984333546
50,0.9,0.2,0,hub,pcglasso,C,6.579332246575681e-5,0.3690000000000282,48.12166599363944
50,0.9,0.2,0,hub,pcglasso,C,2.310129700083161e-4,0.11099999999999,48.121666049665144
50,0.9,0.2,0,hub,pcglasso,C,8.11130830789687e-4,0.09600000000000364,48.12166607244709
50,0.9,0.2,0,hub,pcglasso,C,0.002848035868435802,0.08950000000001523,48.12166676622097
50,0.9,0.2,0,hub,pcglasso,C,0.010000000000000004,0.5600000000000023,48.121689251693546
50,0.9,0.2,0,hub,pcglasso,I,9.999999999999982e-9,0.4525000000000148,48.121665978773464
50,0.9,0.2,0,hub,pcglasso,I,3.5111917342151263e-8,0.33850000000001046,48.121665978773464
50,0.9,0.2,0,hub,pcglasso,I,1.2328467394420646e-7,0.2955000000000041,48.12166597877347
50,0.9,0.2,0,hub,pcglasso,I,4.328761281083054e-7,0.36350000000001614,48.12166597877367
50,0.9,0.2,0,hub,pcglasso,I,1.5199110829529328e-6,0.21349999999998204,48.1216659787759
50,0.9,0.2,0,hub,pcglasso,I,5.336699231206308e-6,0.19950000000000045,48.12166597880279
50,0.9,0.2,0,hub,pcglasso,I,1.873817422860384e-5,0.09700000000000841,48.12166598426741
50,0.9,0.2,0,hub,pcglasso,I,6.579332246575681e-5,0.24799999999999045,48.12166599173691
50,0.9,0.2,0,hub,pcglasso,I,2.310129700083161e-4,0.12700000000000955,48.12166598825256
50,0.9,0.2,0,hub,pcglasso,I,8.11130830789687e-4,0.09350000000000591,48.12166701483242
50,0.9,0.2,0,hub,pcglasso,I,0.002848035868435802,0.08799999999999386,48.121669965830016
50,0.9,0.2,0,hub,pcglasso,I,0.010000000000000004,0.08300000000002683,48.121676391434335
50,0.9,0.2,0,hub,pcglasso_cpp,C,9.999999999999982e-9,0.018000000000000682,48.12166597978365
50,0.9,0.2,0,hub,pcglasso_cpp,C,3.5111917342151263e-8,0.018000000000000682,48.12166597978365
50,0.9,0.2,0,hub,pcglasso_cpp,C,1.2328467394420646e-7,0.015500000000002956,48.12166598631515
50,0.9,0.2,0,hub,pcglasso_cpp,C,4.328761281083054e-7,0.013500000000021828,48.121666027445784
50,0.9,0.2,0,hub,pcglasso_cpp,C,1.5199110829529328e-6,0.013500000000021828,48.121666027445784
50,0.9,0.2,0,hub,pcglasso_cpp,C,5.336699231206308e-6,0.017499999999984084,48.12166627448877
50,0.9,0.2,0,hub,pcglasso_cpp,C,1.873817422860384e-5,0.019499999999993634,48.121668157391575
50,0.9,0.2,0,hub,pcglasso_cpp,C,6.579332246575681e-5,0.021500000000003183,48.121668157391575
50,0.9,0.2,0,hub,pcglasso_cpp,C,2.310129700083161e-4,0.019499999999965212,48.12168669524288
50,0.9,0.2,0,hub,pcglasso_cpp,C,8.11130830789687e-4,0.019499999999993634,48.12168669524288
50,0.9,0.2,0,hub,pcglasso_cpp,C,0.002848035868435802,0.016999999999995907,48.12185659877812
50,0.9,0.2,0,hub,pcglasso_cpp,C,0.010000000000000004,0.13700000000000045,48.12185659877812
50,0.9,0.2,0,hub,pcglasso_cpp,I,9.999999999999982e-9,0.014499999999998181,48.12166597977016
50,0.9,0.2,0,hub,pcglasso_cpp,I,3.5111917342151263e-8,0.01500000000001478,48.12166598441591
50,0.9,0.2,0,hub,pcglasso_cpp,I,1.2328467394420646e-7,0.01500000000001478,48.12166598441591
50,0.9,0.2,0,hub,pcglasso_cpp,I,4.328761281083054e-7,0.012500000000017053,48.12166601371472
50,0.9,0.2,0,hub,pcglasso_cpp,I,1.5199110829529328e-6,0.012000000000000455,48.12166601371472
50,0.9,0.2,0,hub,pcglasso_cpp,I,5.336699231206308e-6,0.014000000000010004,48.121666282868176
50,0.9,0.2,0,hub,pcglasso_cpp,I,1.873817422860384e-5,0.015500000000002956,48.121668657128794
50,0.9,0.2,0,hub,pcglasso_cpp,I,6.579332246575681e-5,0.01999999999998181,48.121668657128794
50,0.9,0.2,0,hub,pcglasso_cpp,I,2.310129700083161e-4,0.02049999999999841,48.1216846203096
50,0.9,0.2,0,hub,pcglasso_cpp,I,8.11130830789687e-4,0.014499999999998181,48.121774980778426
50,0.9,0.2,0,hub,pcglasso_cpp,I,0.002848035868435802,0.01449999999996976,48.121774980778426
50,0.9,0.2,0,hub,pcglasso_cpp,I,0.010000000000000004,0.014499999999998181,48.122304235018234
50,0.9,0.2,0,hub,pcglasso_fortran,C,9.999999999999982e-9,0.013500000000021828,48.121665982821
50,0.9,0.2,0,hub,pcglasso_fortran,C,3.5111917342151263e-8,0.01300000000000523,48.1216659884699
50,0.9,0.2,0,hub,pcglasso_fortran,C,1.2328467394420646e-7,0.010499999999979082,48.1216661003704
50,0.9,0.2,0,hub,pcglasso_fortran,C,4.328761281083054e-7,0.009500000000002728,48.12166615720048
50,0.9,0.2,0,hub,pcglasso_fortran,C,1.5199110829529328e-6,0.009999999999990905,48.121666556396676
50,0.9,0.2,0,hub,pcglasso_fortran,C,5.336699231206308e-6,0.010500000000007503,48.12167043206495
50,0.9,0.2,0,hub,pcglasso_fortran,C,1.873817422860384e-5,0.01300000000000523,48.12167043206495
50,0.9,0.2,0,hub,pcglasso_fortran,C,6.579332246575681e-5,0.012999999999976808,48.12169650223353
50,0.9,0.2,0,hub,pcglasso_fortran,C,2.310129700083161e-4,0.011499999999983856,48.12175575240951
50,0.9,0.2,0,hub,pcglasso_fortran,C,8.11130830789687e-4,0.01099999999999568,48.12182282632243
50,0.9,0.2,0,hub,pcglasso_fortran,C,0.002848035868435802,0.008499999999969532,48.12327355683703
50,0.9,0.2,0,hub,pcglasso_fortran,C,0.010000000000000004,0.04100000000002524,48.12327355683703
50,0.9,0.2,0,hub,pcglasso_fortran,I,9.999999999999982e-9,0.012499999999988631,48.121665982470844
50,0.9,0.2,0,hub,pcglasso_fortran,I,3.5111917342151263e-8,0.012500000000017053,48.121665985307594
50,0.9,0.2,0,hub,pcglasso_fortran,I,1.2328467394420646e-7,0.01099999999999568,48.12166611182078
50,0.9,0.2,0,hub,pcglasso_fortran,I,4.328761281083054e-7,0.009500000000002728,48.1216661362817
50,0.9,0.2,0,hub,pcglasso_fortran,I,1.5199110829529328e-6,0.007499999999993179,48.12166897076104
50,0.9,0.2,0,hub,pcglasso_fortran,I,5.336699231206308e-6,0.00899999999998613,48.12167043828322
50,0.9,0.2,0,hub,pcglasso_fortran,I,1.873817422860384e-5,0.009999999999990905,48.12167212254485
50,0.9,0.2,0,hub,pcglasso_fortran,I,6.579332246575681e-5,0.012000000000000455,48.12168357270754
50,0.9,0.2,0,hub,pcglasso_fortran,I,2.310129700083161e-4,0.013999999999981583,48.12171968801246
50,0.9,0.2,0,hub,pcglasso_fortran,I,8.11130830789687e-4,0.013499999999993406,48.1220769721061
50,0.9,0.2,0,hub,pcglasso_fortran,I,0.002848035868435802,0.008500000000026375,48.1220769721061
50,0.9,0.2,0,hub,pcglasso_fortran,I,0.010000000000000004,0.009000000000014552,48.122617527510286
50,0.9,0.2,0,line,pcglasso,C,9.999999999999982e-9,0.5739999999999839,32.35927774643696
50,0.9,0.2,0,line,pcglasso,C,3.5111917342151263e-8,0.3534999999999968,32.35927774643734
50,0.9,0.2,0,line,pcglasso,C,1.2328467394420646e-7,0.31749999999999545,32.359277746438444
50,0.9,0.2,0,line,pcglasso,C,4.328761281083054e-7,0.3044999999999902,32.359277746440654
50,0.9,0.2,0,line,pcglasso,C,1.5199110829529328e-6,0.41500000000002046,32.35927774743329
50,0.9,0.2,0,line,pcglasso,C,5.336699231206308e-6,0.24450000000001637,32.35927775400398
50,0.9,0.2,0,line,pcglasso,C,1.873817422860384e-5,0.17950000000001864,32.35927788928002
50,0.9,0.2,0,line,pcglasso,C,6.579332246575681e-5,0.2459999999999809,32.359278086159286
50,0.9,0.2,0,line,pcglasso,C,2.310129700083161e-4,0.10800000000000409,32.359284453677944
50,0.9,0.2,0,line,pcglasso,C,8.11130830789687e-4,0.09749999999999659,32.359325206516075
50,0.9,0.2,0,line,pcglasso,C,0.002848035868435802,0.08700000000001751,32.35963121264566
50,0.9,0.2,0,line,pcglasso,C,0.010000000000000004,0.0759999999999934,32.361862633918825
50,0.9,0.2,0,line,pcglasso,I,9.999999999999982e-9,0.34749999999996817,32.35927774643697
50,0.9,0.2,0,line,pcglasso,I,3.5111917342151263e-8,0.48900000000003274,32.35927774643717
50,0.9,0.2,0,line,pcglasso,I,1.2328467394420646e-7,0.3120000000000118,32.35927774643705
50,0.9,0.2,0,line,pcglasso,I,4.328761281083054e-7,0.26599999999999113,32.35927774655057
50,0.9,0.2,0,line,pcglasso,I,1.5199110829529328e-6,0.25900000000001455,32.35927774674437
50,0.9,0.2,0,line,pcglasso,I,5.336699231206308e-6,0.17799999999999727,32.35927775530223
50,0.9,0.2,0,line,pcglasso,I,1.873817422860384e-5,0.1344999999999743,32.35927795260701
50,0.9,0.2,0,line,pcglasso,I,6.579332246575681e-5,0.2785000000000366,32.35927856608119
50,0.9,0.2,0,line,pcglasso,I,2.310129700083161e-4,0.09000000000000341,32.359283289274046
50,0.9,0.2,0,line,pcglasso,I,8.11130830789687e-4,0.07949999999996749,32.359341887669004
50,0.9,0.2,0,line,pcglasso,I,0.002848035868435802,0.0689999999999884,32.35977533769288
50,0.9,0.2,0,line,pcglasso,I,0.010000000000000004,0.05500000000000682,32.36395570284264
50,0.9,0.2,0,line,pcglasso_cpp,C,9.999999999999982e-9,0.039499999999975444,32.3592777572769
50,0.9,0.2,0,line,pcglasso_cpp,C,3.5111917342151263e-8,0.03649999999998954,32.35927777873044
50,0.9,0.2,0,line,pcglasso_cpp,C,1.2328467394420646e-7,0.03449999999997999,32.359277847974404
50,0.9,0.2,0,line,pcglasso_cpp,C,4.328761281083054e-7,0.03650000000001796,32.35927805768928
50,0.9,0.2,0,line,pcglasso_cpp,C,1.5199110829529328e-6,0.03499999999999659,32.359278745675375
50,0.9,0.2,0,line,pcglasso_cpp,C,5.336699231206308e-6,0.03150000000002251,32.35928116344291
50,0.9,0.2,0,line,pcglasso_cpp,C,1.873817422860384e-5,0.030500000000017735,32.35929030114953
50,0.9,0.2,0,line,pcglasso_cpp,C,6.579332246575681e-5,0.022999999999996135,32.359325643090784
50,0.9,0.2,0,line,pcglasso_cpp,C,2.310129700083161e-4,0.02050000000002683,32.35946921971985
50,0.9,0.2,0,line,pcglasso_cpp,C,8.11130830789687e-4,0.019000000000005457,32.359668957530836
50,0.9,0.2,0,line,pcglasso_cpp,C,0.002848035868435802,0.020000000000010232,32.361000909984156
50,0.9,0.2,0,line,pcglasso_cpp,C,0.010000000000000004,0.015999999999991132,32.36311149735092
50,0.9,0.2,0,line,pcglasso_cpp,I,9.999999999999982e-9,0.03849999999999909,32.35927775946954
50,0.9,0.2,0,line,pcglasso_cpp,I,3.5111917342151263e-8,0.035499999999984766,32.35927778267016
50,0.9,0.2,0,line,pcglasso_cpp,I,1.2328467394420646e-7,0.03300000000001546,32.359277915901764
50,0.9,0.2,0,line,pcglasso_cpp,I,4.328761281083054e-7,0.03299999999998704,32.359278434396295
50,0.9,0.2,0,line,pcglasso_cpp,I,1.5199110829529328e-6,0.02949999999998454,32.35927953115255
50,0.9,0.2,0,line,pcglasso_cpp,I,5.336699231206308e-6,0.025500000000022283,32.35928577800806
50,0.9,0.2,0,line,pcglasso_cpp,I,1.873817422860384e-5,0.024500000000017508,32.35929954518886
50,0.9,0.2,0,line,pcglasso_cpp,I,6.579332246575681e-5,0.018000000000000682,32.35933886649322
50,0.9,0.2,0,line,pcglasso_cpp,I,2.310129700083161e-4,0.015999999999991132,32.35945971118207
50,0.9,0.2,0,line,pcglasso_cpp,I,8.11130830789687e-4,0.01300000000000523,32.359868264269444
50,0.9,0.2,0,line,pcglasso_cpp,I,0.002848035868435802,0.01099999999999568,32.361479981604006
50,0.9,0.2,0,line,pcglasso_cpp,I,0.010000000000000004,0.00899999999998613,32.363744348656546
50,0.9,0.2,0,line,pcglasso_fortran,C,9.999999999999982e-9,0.03100000000000591,32.359277762848855
50,0.9,0.2,0,line,pcglasso_fortran,C,3.5111917342151263e-8,0.02950000000001296,32.35927777265612
50,0.9,0.2,0,line,pcglasso_fortran,C,1.2328467394420646e-7,0.026500000000027057,32.3592778560691
50,0.9,0.2,0,line,pcglasso_fortran,C,4.328761281083054e-7,0.026499999999998636,32.359278483850915
50,0.9,0.2,0,line,pcglasso_fortran,C,1.5199110829529328e-6,0.021000000000015007,32.359278766515565
50,0.9,0.2,0,line,pcglasso_fortran,C,5.336699231206308e-6,0.02349999999998431,32.35928186740471
50,0.9,0.2,0,line,pcglasso_fortran,C,1.873817422860384e-5,0.022499999999979536,32.35928480555808
50,0.9,0.2,0,line,pcglasso_fortran,C,6.579332246575681e-5,0.016000000000019554,32.35935106409808
50,0.9,0.2,0,line,pcglasso_fortran,C,2.310129700083161e-4,0.019500000000022055,32.35935106409808
50,0.9,0.2,0,line,pcglasso_fortran,C,8.11130830789687e-4,0.012000000000000455,32.36444532802627
50,0.9,0.2,0,line,pcglasso_fortran,C,0.002848035868435802,0.012000000000000455,32.36444532802627
50,0.9,0.2,0,line,pcglasso_fortran,C,0.010000000000000004,0.01099999999999568,32.36897619897165
50,0.9,0.2,0,line,pcglasso_fortran,I,9.999999999999982e-9,0.023000000000024556,32.35927775401274
50,0.9,0.2,0,line,pcglasso_fortran,I,3.5111917342151263e-8,0.01649999999997931,32.359277778410004
50,0.9,0.2,0,line,pcglasso_fortran,I,1.2328467394420646e-7,0.01999999999998181,32.35927785190593
50,0.9,0.2,0,line,pcglasso_fortran,I,4.328761281083054e-7,0.014500000000026603,32.35927796867591
50,0.9,0.2,0,line,pcglasso_fortran,I,1.5199110829529328e-6,0.014999999999986358,32.359278766387504
50,0.9,0.2,0,line,pcglasso_fortran,I,5.336699231206308e-6,0.013499999999993406,32.35927993577529
50,0.9,0.2,0,line,pcglasso_fortran,I,1.873817422860384e-5,0.15049999999999386,32.35929044246788
50,0.9,0.2,0,line,pcglasso_fortran,I,6.579332246575681e-5,0.010499999999979082,32.359340253522646
50,0.9,0.2,0,line,pcglasso_fortran,I,2.310129700083161e-4,0.015500000000002956,32.359340253522646
50,0.9,0.2,0,line,pcglasso_fortran,I,8.11130830789687e-4,0.008000000000009777,32.36146661578266
50,0.9,0.2,0,line,pcglasso_fortran,I,0.002848035868435802,0.0075000000000216005,32.36145083863249
50,0.9,0.2,0,line,pcglasso_fortran,I,0.010000000000000004,0.006499999999988404,32.36409897522108
50,0.9,0.2,0.5,hub,pcglasso,C,9.999999999999982e-9,0.11199999999999477,42.326363811686434
50,0.9,0.2,0.5,hub,pcglasso,C,3.5111917342151263e-8,0.10400000000001342,42.32636381168644
50,0.9,0.2,0.5,hub,pcglasso,C,1.2328467394420646e-7,0.2855000000000132,42.32636381168644
50,0.9,0.2,0.5,hub,pcglasso,C,4.328761281083054e-7,0.3710000000000093,42.326363811686434
50,0.9,0.2,0.5,hub,pcglasso,C,1.5199110829529328e-6,0.13399999999998613,42.32636381168644
50,0.9,0.2,0.5,hub,pcglasso,C,5.336699231206308e-6,0.12600000000000477,42.3263638116865
50,0.9,0.2,0.5,hub,pcglasso,C,1.873817422860384e-5,0.1214999999999975,42.3263638116872
50,0.9,0.2,0.5,hub,pcglasso,C,6.579332246575681e-5,0.12649999999999295,42.32636381169588
50,0.9,0.2,0.5,hub,pcglasso,C,2.310129700083161e-4,0.1144999999999925,42.32636381193084
50,0.9,0.2,0.5,hub,pcglasso,C,8.11130830789687e-4,0.11549999999999727,42.32636381395454
50,0.9,0.2,0.5,hub,pcglasso,C,0.002848035868435802,0.11100000000001842,42.32636383693765
50,0.9,0.2,0.5,hub,pcglasso,C,0.010000000000000004,0.5799999999999841,42.326363840911185
50,0.9,0.2,0.5,hub,pcglasso,I,9.999999999999982e-9,0.043000000000006366,42.32636381168644
50,0.9,0.2,0.5,hub,pcglasso,I,3.5111917342151263e-8,0.03700000000000614,42.32636381168644
50,0.9,0.2,0.5,hub,pcglasso,I,1.2328467394420646e-7,0.03899999999998727,42.32636381168644
50,0.9,0.2,0.5,hub,pcglasso,I,4.328761281083054e-7,0.0660000000000025,42.326363811686434
50,0.9,0.2,0.5,hub,pcglasso,I,1.5199110829529328e-6,0.04049999999998022,42.326363811686434
50,0.9,0.2,0.5,hub,pcglasso,I,5.336699231206308e-6,0.03849999999999909,42.326363811686484
50,0.9,0.2,0.5,hub,pcglasso,I,1.873817422860384e-5,0.033499999999975216,42.32636381168708
50,0.9,0.2,0.5,hub,pcglasso,I,6.579332246575681e-5,0.03149999999999409,42.32636381169367
50,0.9,0.2,0.5,hub,pcglasso,I,2.310129700083161e-4,0.027000000000015234,42.3263638119004
50,0.9,0.2,0.5,hub,pcglasso,I,8.11130830789687e-4,0.02400000000000091,42.32636381370799
50,0.9,0.2,0.5,hub,pcglasso,I,0.002848035868435802,0.019499999999993634,42.32636381370799
50,0.9,0.2,0.5,hub,pcglasso,I,0.010000000000000004,0.021000000000015007,42.32636381370799
50,0.9,0.2,0.5,hub,pcglasso_cpp,C,9.999999999999982e-9,0.01849999999998886,42.326363812054694
50,0.9,0.2,0.5,hub,pcglasso_cpp,C,3.5111917342151263e-8,0.018000000000000682,42.326363812054694
50,0.9,0.2,0.5,hub,pcglasso_cpp,C,1.2328467394420646e-7,0.02200000000001978,42.326363812054694
50,0.9,0.2,0.5,hub,pcglasso_cpp,C,4.328761281083054e-7,0.02349999999998431,42.326363819363515
50,0.9,0.2,0.5,hub,pcglasso_cpp,C,1.5199110829529328e-6,0.021500000000003183,42.326363819363515
50,0.9,0.2,0.5,hub,pcglasso_cpp,C,5.336699231206308e-6,0.01999999999998181,42.326363984687475
50,0.9,0.2,0.5,hub,pcglasso_cpp,C,1.873817422860384e-5,0.028500000000008185,42.326363984687475
50,0.9,0.2,0.5,hub,pcglasso_cpp,C,6.579332246575681e-5,0.021000000000015007,42.326363984687475
50,0.9,0.2,0.5,hub,pcglasso_cpp,C,2.310129700083161e-4,0.01799999999997226,42.32636771877906
50,0.9,0.2,0.5,hub,pcglasso_cpp,C,8.11130830789687e-4,0.01849999999998886,42.32636771877906
50,0.9,0.2,0.5,hub,pcglasso_cpp,C,0.002848035868435802,0.022999999999967713,42.326445876413956
50,0.9,0.2,0.5,hub,pcglasso_cpp,C,0.010000000000000004,0.045000000000015916,42.327457070066544
50,0.9,0.2,0.5,hub,pcglasso_cpp,I,9.999999999999982e-9,0.008499999999969532,42.326363811808406
50,0.9,0.2,0.5,hub,pcglasso_cpp,I,3.5111917342151263e-8,0.007000000000005002,42.326363811808406
50,0.9,0.2,0.5,hub,pcglasso_cpp,I,1.2328467394420646e-7,0.007999999999981355,42.32636381422768
50,0.9,0.2,0.5,hub,pcglasso_cpp,I,4.328761281083054e-7,0.012999999999976808,42.32636381422768
50,0.9,0.2,0.5,hub,pcglasso_cpp,I,1.5199110829529328e-6,0.009000000000014552,42.32636386462897
50,0.9,0.2,0.5,hub,pcglasso_cpp,I,5.336699231206308e-6,0.007999999999981355,42.32636386462897
50,0.9,0.2,0.5,hub,pcglasso_cpp,I,1.873817422860384e-5,0.008000000000038199,42.32636386462897
50,0.9,0.2,0.5,hub,pcglasso_cpp,I,6.579332246575681e-5,0.008000000000009777,42.326364914341355
50,0.9,0.2,0.5,hub,pcglasso_cpp,I,2.310129700083161e-4,0.006500000000016826,42.326364914341355
50,0.9,0.2,0.5,hub,pcglasso_cpp,I,8.11130830789687e-4,0.004500000000007276,42.32638674747789
50,0.9,0.2,0.5,hub,pcglasso_cpp,I,0.002848035868435802,0.004499999999978854,42.32638674747789
50,0.9,0.2,0.5,hub,pcglasso_cpp,I,0.010000000000000004,0.0049999999999954525,42.32638674747789
50,0.9,0.2,0.5,hub,pcglasso_fortran,C,9.999999999999982e-9,0.009500000000002728,42.32636381192957
50,0.9,0.2,0.5,hub,pcglasso_fortran,C,3.5111917342151263e-8,0.009999999999990905,42.32636381192957
50,0.9,0.2,0.5,hub,pcglasso_fortran,C,1.2328467394420646e-7,0.013499999999993406,42.32636381688172
50,0.9,0.2,0.5,hub,pcglasso_fortran,C,4.328761281083054e-7,0.018000000000000682,42.32636381688172
50,0.9,0.2,0.5,hub,pcglasso_fortran,C,1.5199110829529328e-6,0.011500000000012278,42.32636381688172
50,0.9,0.2,0.5,hub,pcglasso_fortran,C,5.336699231206308e-6,0.010500000000007503,42.32636393188942
50,0.9,0.2,0.5,hub,pcglasso_fortran,C,1.873817422860384e-5,0.01099999999999568,42.32636393188942
50,0.9,0.2,0.5,hub,pcglasso_fortran,C,6.579332246575681e-5,0.009499999999974307,42.326366592393626
50,0.9,0.2,0.5,hub,pcglasso_fortran,C,2.310129700083161e-4,0.009499999999974307,42.326366592393626
50,0.9,0.2,0.5,hub,pcglasso_fortran,C,8.11130830789687e-4,0.010000000000019327,42.326366592393626
50,0.9,0.2,0.5,hub,pcglasso_fortran,C,0.002848035868435802,0.01649999999997931,42.326428302165944
50,0.9,0.2,0.5,hub,pcglasso_fortran,C,0.010000000000000004,0.046999999999997044,42.327256987105415
50,0.9,0.2,0.5,hub,pcglasso_fortran,I,9.999999999999982e-9,0.004500000000007276,42.326363811797776
50,0.9,0.2,0.5,hub,pcglasso_fortran,I,3.5111917342151263e-8,0.003999999999990678,42.326363811797776
50,0.9,0.2,0.5,hub,pcglasso_fortran,I,1.2328467394420646e-7,0.004500000000007276,42.326363814060855
50,0.9,0.2,0.5,hub,pcglasso_fortran,I,4.328761281083054e-7,0.008000000000009777,42.326363814060855
50,0.9,0.2,0.5,hub,pcglasso_fortran,I,1.5199110829529328e-6,0.0049999999999954525,42.326363862309165
50,0.9,0.2,0.5,hub,pcglasso_fortran,I,5.336699231206308e-6,0.003999999999990678,42.326363862309165
50,0.9,0.2,0.5,hub,pcglasso_fortran,I,1.873817422860384e-5,0.003999999999962256,42.326363862309165
50,0.9,0.2,0.5,hub,pcglasso_fortran,I,6.579332246575681e-5,0.005500000000012051,42.3263648896255
50,0.9,0.2,0.5,hub,pcglasso_fortran,I,2.310129700083161e-4,0.003500000000002501,42.3263648896255
50,0.9,0.2,0.5,hub,pcglasso_fortran,I,8.11130830789687e-4,0.002500000000026148,42.32638659944302
50,0.9,0.2,0.5,hub,pcglasso_fortran,I,0.002848035868435802,0.0024999999999977263,42.32638659944302
50,0.9,0.2,0.5,hub,pcglasso_fortran,I,0.010000000000000004,0.003500000000002501,42.32638659944302
50,0.9,0.2,0.5,line,pcglasso,C,9.999999999999982e-9,0.32800000000000296,41.05022484592834
50,0.9,0.2,0.5,line,pcglasso,C,3.5111917342151263e-8,0.18500000000000227,41.05022484592854
50,0.9,0.2,0.5,line,pcglasso,C,1.2328467394420646e-7,0.30349999999998545,41.05022484592899
50,0.9,0.2,0.5,line,pcglasso,C,4.328761281083054e-7,0.16149999999998954,41.0502248460067
50,0.9,0.2,0.5,line,pcglasso,C,1.5199110829529328e-6,0.13450000000000273,41.05022484663626
50,0.9,0.2,0.5,line,pcglasso,C,5.336699231206308e-6,0.10049999999998249,41.050224856123876
50,0.9,0.2,0.5,line,pcglasso,C,1.873817422860384e-5,0.3149999999999977,41.05022485544165
50,0.9,0.2,0.5,line,pcglasso,C,6.579332246575681e-5,0.09349999999997749,41.05022485309119
50,0.9,0.2,0.5,line,pcglasso,C,2.310129700083161e-4,0.11949999999998795,41.05022488899048
50,0.9,0.2,0.5,line,pcglasso,C,8.11130830789687e-4,0.09100000000000819,41.05022504300596
50,0.9,0.2,0.5,line,pcglasso,C,0.002848035868435802,0.14349999999998886,41.050230713412994
50,0.9,0.2,0.5,line,pcglasso,C,0.010000000000000004,0.07849999999999113,41.050296266110564
50,0.9,0.2,0.5,line,pcglasso,I,9.999999999999982e-9,0.16949999999999932,41.05022484592833
50,0.9,0.2,0.5,line,pcglasso,I,3.5111917342151263e-8,0.16749999999998977,41.05022484592832
50,0.9,0.2,0.5,line,pcglasso,I,1.2328467394420646e-7,0.14750000000000796,41.05022484593873
50,0.9,0.2,0.5,line,pcglasso,I,4.328761281083054e-7,0.11800000000002342,41.05022484600764
50,0.9,0.2,0.5,line,pcglasso,I,1.5199110829529328e-6,0.11250000000001137,41.05022484595342
50,0.9,0.2,0.5,line,pcglasso,I,5.336699231206308e-6,0.20050000000000523,41.050224851850686
50,0.9,0.2,0.5,line,pcglasso,I,1.873817422860384e-5,0.06200000000001182,41.05022484890222
50,0.9,0.2,0.5,line,pcglasso,I,6.579332246575681e-5,0.0589999999999975,41.05022484980404
50,0.9,0.2,0.5,line,pcglasso,I,2.310129700083161e-4,0.054500000000047066,41.05022493815622
50,0.9,0.2,0.5,line,pcglasso,I,8.11130830789687e-4,0.052500000000009095,41.05022573868673
50,0.9,0.2,0.5,line,pcglasso,I,0.002848035868435802,0.05500000000000682,41.05023566143548
50,0.9,0.2,0.5,line,pcglasso,I,0.010000000000000004,0.04100000000002524,41.05034154771877
50,0.9,0.2,0.5,line,pcglasso_cpp,C,9.999999999999982e-9,0.022500000000007958,41.05022484972703
50,0.9,0.2,0.5,line,pcglasso_cpp,C,3.5111917342151263e-8,0.021500000000003183,41.05022485597078
