p,lambda,alpha,K_structure,solver,starting_point,tolerance,m,status,time,f_end,error
10,0.2,0.5,hub_1,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.016999999999995907,7.112407560201985,NA
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.1880000000000166,30.116155026465076,NA
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.07099999999999795,30.116155026465076,NA
100,0.2,0.5,hub_1,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.6430000000000007,55.97118980339292,NA
100,0.2,0.5,hub_1,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.5429999999999922,55.97118980339292,NA
150,0.2,0.5,hub_1,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,4.037999999999997,79.3463507550575,NA
150,0.2,0.5,hub_1,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,2.964000000000013,79.3463507550575,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,4.614000000000004,114.00659800898049,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,4.6710000000000065,114.00659800898049,NA
10,0.1,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.012000000000000455,5.834528906082078,NA
10,0.1,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.012000000000000455,5.834528906082078,NA
50,0.1,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.028999999999996362,44.068662224892954,NA
50,0.1,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.03100000000000591,44.068662224892954,NA
100,0.1,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.0689999999999884,95.11594662536801,NA
100,0.1,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.09299999999998931,95.11594662536801,NA
150,0.1,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.13100000000000023,145.8957655440667,NA
150,0.1,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.12700000000000955,145.8957655440667,NA
200,0.1,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.16400000000000148,196.98488697123489,NA
200,0.1,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.2849999999999966,196.98488697123489,NA
10,0.2,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.009000000000014552,6.653297634600992,NA
10,0.2,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.008000000000009777,6.653297634600992,NA
50,0.2,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.01300000000000523,47.78102721429733,NA
50,0.2,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.013999999999995794,47.78102721429733,NA
100,0.2,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.03100000000000591,98.58893117686635,NA
100,0.2,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.03799999999998249,98.58893117686635,NA
150,0.2,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.10999999999998522,148.96029973871228,NA
150,0.2,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.19899999999998386,148.96029973871228,NA
200,0.2,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.5370000000000061,199.66187094345432,NA
200,0.2,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.5230000000000103,199.66187094345432,NA
10,0.1,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.0049999999999954525,7.501867319354535,NA
10,0.1,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.006000000000000227,7.501867319354535,NA
50,0.1,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.1980000000000075,41.781898690141425,NA
50,0.1,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.00899999999998613,41.781898690141425,NA
100,0.1,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.03999999999999204,84.39545651593768,NA
100,0.1,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.04099999999999682,84.39545651593768,NA
150,0.1,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.1519999999999868,126.87459294011926,NA
150,0.1,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.2680000000000007,126.87459294011926,NA
200,0.1,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.12399999999999523,169.30512583137917,NA
200,0.1,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.15000000000000568,169.30512583137917,NA
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.005000000000023874,8.086829869414078,NA
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.0049999999999954525,8.086829869414078,NA
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.0040000000000048885,42.327669827594,NA
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.0049999999999954525,42.327669827594,NA
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.01099999999999568,84.65735902799727,NA
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.01099999999999568,84.65735902799727,NA
150,0.2,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.15100000000001046,126.9860385419959,NA
150,0.2,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.03300000000000125,126.9860385419959,NA
200,0.2,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.05299999999999727,169.31471805599455,NA
200,0.2,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.06199999999999761,169.31471805599455,NA
10,0.1,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.007000000000005002,7.243020315855906,NA
10,0.1,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.0069999999999765805,7.243020315855906,NA
50,0.1,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.02200000000001978,36.80367178633357,NA
50,0.1,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.025000000000005684,36.80367178633357,NA
100,0.1,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.06100000000000705,78.93086683210741,NA
100,0.1,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.05299999999999727,78.93086683210741,NA
150,0.1,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.23699999999999477,122.27115802992395,NA
150,0.1,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.257000000000005,122.27115802992395,NA
200,0.1,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.6199999999999761,164.01337874712038,NA
200,0.1,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.27800000000002,164.01337874712038,NA
10,0.2,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.006000000000000227,8.596881030764079,NA
10,0.2,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.0049999999999954525,8.596881030764079,NA
50,0.2,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.020000000000010232,44.812897893652966,NA
50,0.2,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.015000000000000568,44.812897893652966,NA
100,0.2,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.046999999999997044,93.43253174600939,NA
100,0.2,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.04200000000000159,93.43253174600939,NA
150,0.2,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.19499999999999318,141.24946848948667,NA
150,0.2,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.10800000000000409,141.24946848948667,NA
200,0.2,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.5789999999999793,188.4359651299999,NA
200,0.2,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.35200000000000387,188.4359651299999,NA
10,0.1,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.002999999999985903,8.206312850615827,NA
10,0.1,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.002999999999985903,8.206312850615827,NA
50,0.1,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.007000000000005002,41.389795167645346,NA
50,0.1,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.007000000000005002,41.389795167645346,NA
100,0.1,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.02600000000001046,83.41023548651968,NA
100,0.1,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.030000000000001137,83.41023548651968,NA
150,0.1,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.05700000000000216,125.25847250020766,NA
150,0.1,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.06299999999998818,125.25847250020766,NA
200,0.1,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.21999999999999886,167.02599861278355,NA
200,0.1,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.11700000000000443,167.02599861278355,NA
10,0.2,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.001999999999981128,8.454674104700324,NA
10,0.2,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.0020000000000095497,8.454674104700324,NA
50,0.2,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.0040000000000048885,42.28472824694415,NA
50,0.2,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.006000000000000227,42.28472824694415,NA
100,0.2,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.015999999999991132,84.62928865770618,NA
100,0.2,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.016000000000005343,84.62928865770618,NA
150,0.2,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.043000000000006366,126.96216507990961,NA
150,0.2,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.043000000000006366,126.96216507990961,NA
200,0.2,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.21399999999999864,169.28453436095413,NA
200,0.2,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.19199999999997885,169.28453436095413,NA
10,0.1,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.03200000000001069,4.109482246229516,NA
10,0.1,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.036000000000001364,4.109482246229516,NA
50,0.1,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.034000000000006025,41.0275959150918,NA
50,0.1,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.0350000000000108,41.0275959150918,NA
100,0.1,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.10699999999999932,84.39259708312994,NA
100,0.1,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.31799999999999784,84.39259708312994,NA
150,0.1,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,1.5510000000000161,104.80012789187465,NA
150,0.1,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,1.2490000000000094,104.80012789187465,NA
200,0.1,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.5510000000000019,179.33200604279523,NA
200,0.1,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.48699999999999477,179.33200604279523,NA
10,0.2,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.022999999999996135,5.284438909113057,NA
10,0.2,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.01999999999999602,5.284438909113057,NA
50,0.2,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.014000000000010004,46.217837496557365,NA
50,0.2,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.01500000000001478,46.217837496557365,NA
100,0.2,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.0589999999999975,92.0207652128823,NA
100,0.2,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.05700000000001637,92.0207652128823,NA
150,0.2,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.7839999999999918,116.77893112049328,NA
150,0.2,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.46699999999999875,116.77893112049328,NA
200,0.2,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.507000000000005,190.36565852107282,NA
200,0.2,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.44199999999997885,190.36565852107282,NA
10,0.1,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.008000000000009777,7.298303504545787,NA
10,0.1,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.008000000000009777,7.298303504545787,NA
50,0.1,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.010000000000005116,41.542164611479706,NA
50,0.1,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.007999999999995566,41.542164611479706,NA
100,0.1,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.03900000000001569,82.83541386460975,NA
100,0.1,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.03999999999999204,82.83541386460975,NA
150,0.1,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.52800000000002,117.45868461571618,NA
150,0.1,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,1.0420000000000016,117.45868461571618,NA
200,0.1,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.3090000000000117,167.30183160078093,NA
200,0.1,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.20700000000000784,167.30183160078093,NA
10,0.2,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.007999999999995566,7.848853528441648,NA
10,0.2,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.00899999999998613,7.848853528441648,NA
50,0.2,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.01099999999999568,42.20650808856093,NA
50,0.2,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.00899999999998613,42.20650808856093,NA
100,0.2,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.16399999999998727,84.2324798696411,NA
100,0.2,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.038000000000010914,84.2324798696411,NA
150,0.2,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.5229999999999961,122.1131386075124,NA
150,0.2,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.5829999999999984,122.1131386075124,NA
200,0.2,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,1,ok,0.21100000000001273,168.94910112741164,NA
200,0.2,0.5,random,pcglassoFast_Dual,I,5.336699231206308e-6,2,ok,0.34699999999998,168.94910112741164,NA
10,0.1,0,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,0.016000000000005343,2.719507505994067,NA
10,0.1,0,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,0.016000000000005343,2.719507505994067,NA
50,0.1,0,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,0.637999999999991,15.370088681674691,NA
50,0.1,0,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,0.4130000000000109,15.370088681674691,NA
100,0.1,0,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,4.799999999999983,30.780649912011903,NA
100,0.1,0,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,5.126000000000005,30.780649912011903,NA
150,0.1,0,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,25.515,41.616276837155596,NA
150,0.1,0,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,22.351,41.616276837155596,NA
200,0.1,0,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,57.69499999999999,75.50639934465664,NA
200,0.1,0,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,56.906000000000006,75.50639934465664,NA
10,0.2,0,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,0.018000000000000682,3.791599960190582,NA
10,0.2,0,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,0.019000000000005457,3.791599960190582,NA
50,0.2,0,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,0.6299999999999955,19.12557028432519,NA
50,0.2,0,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,0.5559999999999832,19.12557028432519,NA
100,0.2,0,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,3.3389999999999986,34.454938183832766,NA
100,0.2,0,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,3.2819999999999965,34.454938183832766,NA
150,0.2,0,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,13.957000000000008,45.17967533060625,NA
150,0.2,0,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,12.935000000000002,45.17967533060625,NA
200,0.2,0,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,19.157999999999987,79.41960045177899,NA
200,0.2,0,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,19.393,79.41960045177899,NA
10,0.1,0.5,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,0.012999999999991019,6.3714061429903,NA
10,0.1,0.5,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,0.01300000000000523,6.3714061429903,NA
50,0.1,0.5,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,0.3190000000000026,28.684037592649403,NA
50,0.1,0.5,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,0.3120000000000118,28.684037592649403,NA
100,0.1,0.5,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,1.9969999999999857,53.999408785972925,NA
100,0.1,0.5,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,2.5010000000000048,53.999408785972925,NA
150,0.1,0.5,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,7.777999999999992,76.92504940661985,NA
150,0.1,0.5,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,7.359000000000009,76.92504940661985,NA
200,0.1,0.5,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,14.576000000000022,111.21479783890285,NA
200,0.1,0.5,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,14.561000000000007,111.21479783890285,NA
10,0.2,0.5,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,0.018000000000000682,7.112422083514338,NA
10,0.2,0.5,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,0.018000000000000682,7.112422083514338,NA
50,0.2,0.5,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,0.14500000000001023,30.11639463359858,NA
50,0.2,0.5,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,0.14399999999997704,30.11639463359858,NA
100,0.2,0.5,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,0.9190000000000111,55.97142145850844,NA
100,0.2,0.5,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,0.804000000000002,55.97142145850844,NA
150,0.2,0.5,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,3.9410000000000025,79.3478436386721,NA
150,0.2,0.5,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,3.7890000000000157,79.3478436386721,NA
200,0.2,0.5,hub_1,pcglasso,I,5.336699231206308e-6,1,ok,6.296999999999997,114.00967745833955,NA
200,0.2,0.5,hub_1,pcglasso,I,5.336699231206308e-6,2,ok,6.092000000000013,114.00967745833955,NA
10,0.1,0,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.01099999999999568,5.834591306626929,NA
10,0.1,0,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.007999999999995566,5.834591306626929,NA
50,0.1,0,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.06499999999999773,44.06901888156519,NA
50,0.1,0,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.18200000000001637,44.06901888156519,NA
100,0.1,0,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.25799999999999557,95.11604097709342,NA
100,0.1,0,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.28000000000000114,95.11604097709342,NA
150,0.1,0,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.8249999999999886,145.895778760315,NA
150,0.1,0,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,1.0689999999999884,145.895778760315,NA
200,0.1,0,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,1.6550000000000011,196.98489228492636,NA
200,0.1,0,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,1.6229999999999905,196.98489228492636,NA
10,0.2,0,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.009999999999990905,6.653392584917939,NA
10,0.2,0,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.009000000000000341,6.653392584917939,NA
50,0.2,0,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.06799999999999784,47.78104127034827,NA
50,0.2,0,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.0589999999999975,47.78104127034827,NA
100,0.2,0,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.5669999999999931,98.58893473696396,NA
100,0.2,0,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.3289999999999793,98.58893473696396,NA
150,0.2,0,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,1.3459999999999894,148.96031778030599,NA
150,0.2,0,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,1.2090000000000032,148.96031778030599,NA
200,0.2,0,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,5.3419999999999845,199.66189388094784,NA
200,0.2,0,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,5.2690000000000055,199.66189388094784,NA
10,0.1,0.5,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.006000000000000227,7.501905594686497,NA
10,0.1,0.5,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.007000000000005002,7.501905594686497,NA
50,0.1,0.5,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.06099999999997863,41.78189976553807,NA
50,0.1,0.5,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.0730000000000075,41.78189976553807,NA
100,0.1,0.5,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.44300000000001205,84.39546103050415,NA
100,0.1,0.5,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.44599999999999795,84.39546103050415,NA
150,0.1,0.5,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,2.195999999999998,126.87459746911283,NA
150,0.1,0.5,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,2.024000000000001,126.87459746911283,NA
200,0.1,0.5,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.974000000000018,169.30512505352226,NA
200,0.1,0.5,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.9879999999999995,169.30512505352226,NA
10,0.2,0.5,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.009000000000000341,8.086857461370482,NA
10,0.2,0.5,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.009000000000000341,8.086857461370482,NA
50,0.2,0.5,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.01300000000000523,42.32766981912021,NA
50,0.2,0.5,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.019000000000005457,42.32766981912021,NA
100,0.2,0.5,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.01500000000001478,84.65735939511478,NA
100,0.2,0.5,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.016000000000019554,84.65735939511478,NA
150,0.2,0.5,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.04800000000000182,126.98603909267219,NA
150,0.2,0.5,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.04399999999999693,126.98603909267219,NA
200,0.2,0.5,hub_09,pcglasso,I,5.336699231206308e-6,1,ok,0.09499999999999886,169.31471879022956,NA
200,0.2,0.5,hub_09,pcglasso,I,5.336699231206308e-6,2,ok,0.10699999999999932,169.31471879022956,NA
10,0.1,0,AR2,pcglasso,I,5.336699231206308e-6,1,ok,0.01099999999999568,7.243126765203474,NA
10,0.1,0,AR2,pcglasso,I,5.336699231206308e-6,2,ok,0.009999999999990905,7.243126765203474,NA
50,0.1,0,AR2,pcglasso,I,5.336699231206308e-6,1,ok,0.09800000000001319,36.804075843604,NA
50,0.1,0,AR2,pcglasso,I,5.336699231206308e-6,2,ok,0.09000000000000341,36.804075843604,NA
100,0.1,0,AR2,pcglasso,I,5.336699231206308e-6,1,ok,0.3689999999999998,78.93152826731719,NA
100,0.1,0,AR2,pcglasso,I,5.336699231206308e-6,2,ok,0.3790000000000049,78.93152826731719,NA
150,0.1,0,AR2,pcglasso,I,5.336699231206308e-6,1,ok,1.1359999999999957,122.27176655108407,NA
150,0.1,0,AR2,pcglasso,I,5.336699231206308e-6,2,ok,1.046999999999997,122.27176655108407,NA
200,0.1,0,AR2,pcglasso,I,5.336699231206308e-6,1,ok,2.3569999999999993,164.0141442525175,NA
200,0.1,0,AR2,pcglasso,I,5.336699231206308e-6,2,ok,2.5219999999999914,164.0141442525175,NA
10,0.2,0,AR2,pcglasso,I,5.336699231206308e-6,1,ok,0.012999999999991019,8.596955753924073,NA
10,0.2,0,AR2,pcglasso,I,5.336699231206308e-6,2,ok,0.012999999999991019,8.596955753924073,NA
50,0.2,0,AR2,pcglasso,I,5.336699231206308e-6,1,ok,0.08499999999997954,44.813090832933355,NA
50,0.2,0,AR2,pcglasso,I,5.336699231206308e-6,2,ok,0.07900000000000773,44.813090832933355,NA
100,0.2,0,AR2,pcglasso,I,5.336699231206308e-6,1,ok,0.30700000000001637,93.43268767133827,NA
100,0.2,0,AR2,pcglasso,I,5.336699231206308e-6,2,ok,0.31500000000001194,93.43268767133827,NA
150,0.2,0,AR2,pcglasso,I,5.336699231206308e-6,1,ok,0.6710000000000065,141.2495555228134,NA
150,0.2,0,AR2,pcglasso,I,5.336699231206308e-6,2,ok,0.7580000000000098,141.2495555228134,NA
200,0.2,0,AR2,pcglasso,I,5.336699231206308e-6,1,ok,1.718999999999994,188.43607835812875,NA
200,0.2,0,AR2,pcglasso,I,5.336699231206308e-6,2,ok,1.6260000000000048,188.43607835812875,NA
10,0.1,0.5,AR2,pcglasso,I,5.336699231206308e-6,1,ok,0.006000000000000227,8.206314940282747,NA
10,0.1,0.5,AR2,pcglasso,I,5.336699231206308e-6,2,ok,0.0049999999999954525,8.206314940282747,NA
